date_jalali,date_gregorian,title,title_english,category,persian_wiki_links,english_wiki_links,details,era_persian,era_english
1391-08-19,2012-11-09,سانحه قطار زاهدان به تهران (۱۳۹۱),Zahedan train accident to Tehran (1),event,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D8%AD%D9%87_%D9%82%D8%B7%D8%A7%D8%B1_%D8%B2%D8%A7%D9%87%D8%AF%D8%A7%D9%86_%D8%A8%D9%87_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_(%DB%B1%DB%B3%DB%B9%DB%B1),<No English page found>,,جمهوری اسلامی,Islamic Republic
1391-08-22,2012-11-12,سیل آبان شمال ایران,Flood in Northern Iran,event,,,,جمهوری اسلامی,Islamic Republic
1391-08-24,2012-11-14,رقابت ۲۴ آبان تیم ملی فوتبال ایران با تیم ملی فوتبال ازبکستان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),Iran's national football team with Uzbekistan national team in the FIFA World Cup qualifiers (Asia),event,https://fa.wikipedia.org/wiki/%DB%B4_%D8%A2%D8%A8%D8%A7%D9%86,<No English page found>,,جمهوری اسلامی,Islamic Republic
1391-08-24,2012-11-14,حادثه سقوط ۲۴ آبان بالگرد,Crash on November 5 helicopter,event,https://fa.wikipedia.org/wiki/%DB%B4_%D8%A2%D8%A8%D8%A7%D9%86,<No English page found>,,جمهوری اسلامی,Islamic Republic
1391-09-14,2012-12-04,پایان اعتصاب غذای نسرین ستوده پس از ۴۹ روز در اعتراض به حکم ممنوع‌الخروجیِ دخترش,Nasrin Sotoudeh,event,https://fa.wikipedia.org/wiki/%D9%86%D8%B3%D8%B1%DB%8C%D9%86_%D8%B3%D8%AA%D9%88%D8%AF%D9%87,https://en.wikipedia.org/wiki/Nasrin_Sotoudeh,,جمهوری اسلامی,Islamic Republic
1391-09-15,2012-12-05,زمین‌لرزه زهان,Zahan earthquake,event,,,,جمهوری اسلامی,Islamic Republic
1391-09-15,2012-12-05,آتش‌سوزی در مدرسه شین‌آباد,Fire at Shinabad School,event,https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%D8%B4%E2%80%8C%D8%B3%D9%88%D8%B2%DB%8C_%D8%AF%D8%B1_%D9%85%D8%AF%D8%B1%D8%B3%D9%87_%D8%B4%DB%8C%D9%86%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF,<No English page found>,,جمهوری اسلامی,Islamic Republic
1391-09-15,2012-12-05,پرتو اشراق,Illumination beam,death,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D8%AA%D9%88_%D8%A7%D8%B4%D8%B1%D8%A7%D9%82,<No English page found>,محقق و مترجم سینما و ادبیات و پژوهشگر موسیقی,جمهوری اسلامی,Islamic Republic
1391-09-24,2012-12-14,غلامحسین حیدری، رئیس کل دادگستری استان یزد، از اجرای حکم حد اسلامی و قطع چهار انگشت دست دو نفر در یزد و در ملاء عام خبر داد,"Gholamhossein Heidari, Chief Justice of Yazd Province, announced the execution of the Islamic Hadith and the four fingers of the two fingers in Yazd and in public.",event,,,,جمهوری اسلامی,Islamic Republic
1391-09-28,2012-12-18,حادثه معدن یال شمال,Yal Shomal coal mine explosion,event,https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D8%AF%D8%AB%D9%87_%D9%85%D8%B9%D8%AF%D9%86_%DB%8C%D8%A7%D9%84_%D8%B4%D9%85%D8%A7%D9%84,https://en.wikipedia.org/wiki/Yal_Shomal_coal_mine_explosion,,جمهوری اسلامی,Islamic Republic
1391-10-13,2013-01-02,مجتبی تهرانی,Mojtaba Tehrani,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D8%AA%D8%A8%DB%8C_%D8%AA%D9%87%D8%B1%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Mojtaba_Tehrani,از آموزگاران حوزه علمیه تهران,جمهوری اسلامی,Islamic Republic
1391-10-28,2013-01-17,همایون خرم,Homayoun Khorram,death,https://fa.wikipedia.org/wiki/%D9%87%D9%85%D8%A7%DB%8C%D9%88%D9%86_%D8%AE%D8%B1%D9%85,https://en.wikipedia.org/wiki/Homayoun_Khorram,موسیقی‌دان,جمهوری اسلامی,Islamic Republic
1391-11-05,2013-01-24,اجرای حکم قطع چهار انگشت دست یک سارق در شیراز,Implementation of a four -fingered finger on a burglar in Shiraz,event,,,,جمهوری اسلامی,Islamic Republic
1391-11-05,2013-01-24,پرویز اسلام‌پور,Parviz Islampour,death,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%E2%80%8C%D9%BE%D9%88%D8%B1,<No English page found>,شاعر و نویسنده,جمهوری اسلامی,Islamic Republic
1391-11-07,2013-01-26,دادستان انقلاب مازندران اعلام کرد حکم قطع چهار انگشت یک سارق در زندان ساری اجرا شد,Mazandaran Revolutionary Prosecutor announced that a four -finger finger sentence was executed in Sari Prison,event,,,,جمهوری اسلامی,Islamic Republic
1391-11-09,2013-01-28,راضیه غلامی شعبانی,Razieh Gholami-Shabani,death,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D8%B6%DB%8C%D9%87_%D8%BA%D9%84%D8%A7%D9%85%DB%8C_%D8%B4%D8%B9%D8%A8%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Razieh_Gholami-Shabani,اولین زن زندانی سیاسی ایران و از اعضای فرقه دموکرات آذربایجان و حزب توده ایران,جمهوری اسلامی,Islamic Republic
1391-11-10,2013-01-29,رضا کرمانی,Reza Kermani,death,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%DB%8C,<No English page found>,شهردار پیشین خرمشهر (۴۹–۱۳۴۷) و دبیر مسئول پیشین حزب پان ایرانیست,جمهوری اسلامی,Islamic Republic
1391-11-12,2013-01-31,حسن حبیبی,Hassan Habibi,death,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%AD%D8%A8%DB%8C%D8%A8%DB%8C,https://en.wikipedia.org/wiki/Hassan_Habibi,نخستین دبیرخانه مجمع تشخیص مصلحت نظام,جمهوری اسلامی,Islamic Republic
1391-11-24,2013-02-12,حسن شاطری,Hassan Shateri,death,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%B4%D8%A7%D8%B7%D8%B1%DB%8C,https://en.wikipedia.org/wiki/Hassan_Shateri,معاون مهندسی نیروی قدس سپاه پاسداران انقلاب اسلامی,جمهوری اسلامی,Islamic Republic
1391-11-25,2013-02-13,عزیزالله جوینی,Azizullah Jawini,death,https://fa.wikipedia.org/wiki/%D8%B9%D8%B2%DB%8C%D8%B2%D8%A7%D9%84%D9%84%D9%87_%D8%AC%D9%88%DB%8C%D9%86%DB%8C,<No English page found>,پژوهشگر,جمهوری اسلامی,Islamic Republic
1391-12-04,2013-02-22,ناظم گنجاپور,Nazem Ganjapour,death,https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B8%D9%85_%DA%AF%D9%86%D8%AC%D8%A7%D9%BE%D9%88%D8%B1,https://en.wikipedia.org/wiki/Nazem_Ganjapour,بازیکن و مربی فوتبال,جمهوری اسلامی,Islamic Republic
1391-12-29,2013-03-19,احمد اسفندیاری,Ahmad Esfandiari,death,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A7%D8%B3%D9%81%D9%86%D8%AF%DB%8C%D8%A7%D8%B1%DB%8C,https://en.wikipedia.org/wiki/Ahmad_Esfandiari,نقاش,جمهوری اسلامی,Islamic Republic
1391-12-29,2013-03-19,عبدالحسین مصحفی,Abdolhossein Moshafi,death,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AD%D8%B3%DB%8C%D9%86_%D9%85%D8%B5%D8%AD%D9%81%DB%8C,<No English page found>,نویسنده و ریاضی‌دان,جمهوری اسلامی,Islamic Republic
1392-01-02,2013-03-22,هوشنگ کاووسی,Houshang Kavousi,death,https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%B4%D9%86%DA%AF_%DA%A9%D8%A7%D9%88%D9%88%D8%B3%DB%8C,<No English page found>,کارگردان,جمهوری اسلامی,Islamic Republic
1392-01-09,2013-03-29,غلامرضا اسلامی بیدگلی,Gholamreza Islami Bidgoli,death,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C_%D8%A8%DB%8C%D8%AF%DA%AF%D9%84%DB%8C,<No English page found>,پژوهشگر در امور مالی,جمهوری اسلامی,Islamic Republic
1392-01-11,2013-03-31,احمد صدر حاج‌سیدجوادی,Ahmad Sayyed Javadi,death,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%B5%D8%AF%D8%B1_%D8%AD%D8%A7%D8%AC%E2%80%8C%D8%B3%DB%8C%D8%AF%D8%AC%D9%88%D8%A7%D8%AF%DB%8C,https://en.wikipedia.org/wiki/Ahmad_Sayyed_Javadi,از اعضای نهضت مقاومت ملی ایران,جمهوری اسلامی,Islamic Republic
1392-01-12,2013-04-01,محمود عبادیان,Mahmoud Ebadian,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%B9%D8%A8%D8%A7%D8%AF%DB%8C%D8%A7%D9%86,<No English page found>,استاد فلسفه (ز. ۱۳۰۷),جمهوری اسلامی,Islamic Republic
1392-01-12,2013-04-01,عسل بدیعی,Asal Badiee,death,https://fa.wikipedia.org/wiki/%D8%B9%D8%B3%D9%84_%D8%A8%D8%AF%DB%8C%D8%B9%DB%8C,https://en.wikipedia.org/wiki/Asal_Badiee,بازیگر (ز. ۱۳۵۶),جمهوری اسلامی,Islamic Republic
1392-01-20,2013-04-09,زمین‌لرزه دشتی,Plain earthquake,event,,,,جمهوری اسلامی,Islamic Republic
1392-01-20,2013-04-09,زمین‌لرزه در شهرستان دشتی، استان بوشهر (جنوب ایران) در ساعت محلی ۱۶:۲۲ با قدرت ۶٬۳ ریشتر که ۳۷ کشته و حدود هزار نفر مصدوم و تخریب بیش از سه هزار واحد مسکونی برجای گذاشت.,Bushehr province,event,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%D8%A8%D9%88%D8%B4%D9%87%D8%B1,https://en.wikipedia.org/wiki/Bushehr_province,,جمهوری اسلامی,Islamic Republic
1392-01-20,2013-04-09,سید جلال یحیی‌زاده فیروزآبادی,Seyed Jalal Yahya Zadeh Firouzabadi,death,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AC%D9%84%D8%A7%D9%84_%DB%8C%D8%AD%DB%8C%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87_%D9%81%DB%8C%D8%B1%D9%88%D8%B2%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C,<No English page found>,نماینده دوره نهم مجلس شورای اسلامی از حوزه انتخابیه تفت و میبد,جمهوری اسلامی,Islamic Republic
1392-01-27,2013-04-16,زمین‌لرزه سراوان,Saravan earthquake,event,,,,جمهوری اسلامی,Islamic Republic
1392-01-27,2013-04-16,زمین‌لرزه‌ای سراوان در استان سیستان و بلوچستان را به بزرگی ۷٫۵ ریشتر، مقارن ساعت ۱۵:۱۴ به وقت محلی به لرزه درآورد.,Sistan and Baluchestan province,event,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%D8%B3%DB%8C%D8%B3%D8%AA%D8%A7%D9%86_%D9%88_%D8%A8%D9%84%D9%88%DA%86%D8%B3%D8%AA%D8%A7%D9%86,https://en.wikipedia.org/wiki/Sistan_and_Baluchestan_province,,جمهوری اسلامی,Islamic Republic
1392-01-27,2013-04-16,داریوش صفوت,Dariush Safvat,death,https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D8%B5%D9%81%D9%88%D8%AA,https://en.wikipedia.org/wiki/Dariush_Safvat,موسیقی‌دان,جمهوری اسلامی,Islamic Republic
1392-01-30,2013-04-19,غلامرضا رضوانی,Gholamreza Rezvani,death,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D8%B1%D8%B6%D9%88%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Gholamreza_Rezvani,از اعضای دوره ششم شورای نگهبان,جمهوری اسلامی,Islamic Republic
1392-02-01,2013-04-21,حادثه ۱ اردیبهشت هواپیمای آموزشی نورثروپ اف-۵,May 9 incident of Northrop F-1 training aircraft,event,,,,جمهوری اسلامی,Islamic Republic
1392-02-06,2013-04-26,حسن علوی‌کیا,Hassan Alavikia,death,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%B9%D9%84%D9%88%DB%8C%E2%80%8C%DA%A9%DB%8C%D8%A7,https://en.wikipedia.org/wiki/Hassan_Alavikia,از بنیان‌گذاران سازمان ساواک و سرتیپ نیروی زمینی شاهنشاهی ایران,جمهوری اسلامی,Islamic Republic
1392-02-08,2013-04-28,حادثه ۸ اردیبهشت فروند هواپیمای نورثروپ اف-۵ نهاجا,May 9 incident of Northrop F-1 aircraft,event,,,,جمهوری اسلامی,Islamic Republic
1392-02-20,2013-05-10,خورشیدگرفتگی حلقوی-کلی ۱۲، (قابل رؤیت در غرب و مرکز ایران به صورت جزئی),"Circular-Claim Sunshine 2, (visible in the west and central Iran)",event,,,,جمهوری اسلامی,Islamic Republic
1392-02-20,2013-05-10,تیم فوتبال استقلال تهران در دوازدهمین دوره لیگ برتر فوتبال باشگاه‌های ایران به قهرمانی رسید.,Esteghlal F.C.,event,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B4%DA%AF%D8%A7%D9%87_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A7%D8%B3%D8%AA%D9%82%D9%84%D8%A7%D9%84_%D8%AA%D9%87%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Esteghlal_F.C.,,جمهوری اسلامی,Islamic Republic
1392-02-21,2013-05-11,زمین‌لرزه گوهران,Gohan earthquake,event,,,,جمهوری اسلامی,Islamic Republic
1392-02-25,2013-05-15,امید عباسی,Hope Abbasi,death,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%AF_%D8%B9%D8%A8%D8%A7%D8%B3%DB%8C,<No English page found>,مأمور آتش‌نشانی,جمهوری اسلامی,Islamic Republic
1392-02-30,2013-05-20,پروانه وثوق,Parvaneh Vossough,death,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%D8%A7%D9%86%D9%87_%D9%88%D8%AB%D9%88%D9%82,https://en.wikipedia.org/wiki/Parvaneh_Vossough,از اعضای فرهنگستان علوم پزشکی,جمهوری اسلامی,Islamic Republic
1392-02-31,2013-05-21,وزارت کشور ایران اسامی نامزدهای تأیید صلاحیت شده یازدهمین دوره انتخابات ریاست‌جمهوری ایران را اعلام کرد,The Iranian Ministry of Interior has announced the names of approved candidates for the 11th Iranian presidential election,event,,,,جمهوری اسلامی,Islamic Republic
1392-02-31,2013-05-21,شورای نگهبان قانون اساسی ایران، اسامی ۸ نامزد احراز صلاحیت‌شده برای یازدهمین انتخابات ریاست جمهوری ایران را اعلام کرد. در میان ۶۷۸ نامزدِ ردِ صلاحیت‌شده، نام افراد سرشناسی چون اکبر هاشمی رفسنجانی ویار رحیم مشایی وجود داشت.,Akbar Hashemi Rafsanjani,event,https://fa.wikipedia.org/wiki/%D8%A7%DA%A9%D8%A8%D8%B1_%D9%87%D8%A7%D8%B4%D9%85%DB%8C_%D8%B1%D9%81%D8%B3%D9%86%D8%AC%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Akbar_Hashemi_Rafsanjani,,جمهوری اسلامی,Islamic Republic
1392-03-12,2013-06-02,جلال‌الدین طاهری,Jalaleddin Taheri,death,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AC%D9%84%D8%A7%D9%84%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%B7%D8%A7%D9%87%D8%B1%DB%8C,https://en.wikipedia.org/wiki/Jalaleddin_Taheri,نماینده استان اصفهان در مجلس خبرگان رهبری,جمهوری اسلامی,Islamic Republic
1392-03-14,2013-06-04,رقابت ۱۴ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال قطر در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),June 6th competition with Qatar national football team in the qualifying round of the FIFA World Cup (Asia),event,https://fa.wikipedia.org/wiki/%DB%B4_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF,<No English page found>,,جمهوری اسلامی,Islamic Republic
1392-03-16,2013-06-06,ادوارد اسنودن ، کارمند سابق CIA ، عملیات مربوط به برنامه نظارت گسترده دولت ایالات متحده را برای نشریات خبری افشا و از کشور فرار کرد و بعداً به روسیه پناهنده شد.,Edward Snowden,event,https://fa.wikipedia.org/wiki/%D8%A7%D8%AF%D9%88%D8%A7%D8%B1%D8%AF_%D8%A7%D8%B3%D9%86%D9%88%D8%AF%D9%86,https://en.wikipedia.org/wiki/Edward_Snowden,,جمهوری اسلامی,Islamic Republic
1392-03-21,2013-06-11,رقابت ۲۱ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال لبنان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),June 6th competition with the Iranian national football team with Lebanese national football team in the World Cup qualifiers (Asia),event,https://fa.wikipedia.org/wiki/%DB%B1_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF,<No English page found>,,جمهوری اسلامی,Islamic Republic
1392-03-24,2013-06-14,برگزاری یازدهمین انتخابات ریاست‌جمهوری ایران,Iran's 11th presidential election,event,,,,جمهوری اسلامی,Islamic Republic
1392-03-24,2013-06-14,یازدهمین انتخابات ریاست جمهوری در ایران برگزار شد و بنابر اطلاعیه وزارت کشور که در ۲۵ ۱۳۹۲ منتشر شد حسن روحانی در این دوره با کسب ۵۰٫۷٪ آرا رسماً به عنوان هفتمین رئیس‌جمهور ایران برگزیده شد.,Hassan Rouhani,event,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%B1%D9%88%D8%AD%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Hassan_Rouhani,,جمهوری اسلامی,Islamic Republic
1392-03-25,2013-06-15,حسن روحانی به شکل رسمی به‌عنوان هفتمین رئیس‌جمهور ایران انتخاب شد,President of Iran,event,https://fa.wikipedia.org/wiki/%D8%B1%D8%A6%DB%8C%D8%B3%E2%80%8C%D8%AC%D9%85%D9%87%D9%88%D8%B1_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/President_of_Iran,,جمهوری اسلامی,Islamic Republic
1392-03-27,2013-06-17,جلیل شهناز,Jalil Shahnaz,death,https://fa.wikipedia.org/wiki/%D8%AC%D9%84%DB%8C%D9%84_%D8%B4%D9%87%D9%86%D8%A7%D8%B2,https://en.wikipedia.org/wiki/Jalil_Shahnaz,موسیقی‌دان و نوازندهٔ تار,جمهوری اسلامی,Islamic Republic
1392-03-28,2013-06-18,رقابت ۲۸ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),June 6th Competition with the Iranian national football team with South Korea national football team in the World Cup qualifiers (Asia),event,https://fa.wikipedia.org/wiki/%DB%B8_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF,<No English page found>,,جمهوری اسلامی,Islamic Republic
1392-03-28,2013-06-18,تیم ملی فوتبال ایران با پیروزی یک بر صفر بر کره جنوبی در شهر اولسان توانست مجوز حضور در بازی‌های جام جهانی ۲۰۱۴ برزیل را به دست آورد.,Iran national football team,event,https://fa.wikipedia.org/wiki/%D8%AA%DB%8C%D9%85_%D9%85%D9%84%DB%8C_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Iran_national_football_team,,جمهوری اسلامی,Islamic Republic
1392-03-28,2013-06-18,فهیمه رحیمی,Fahimeh Rahimi,death,https://fa.wikipedia.org/wiki/%D9%81%D9%87%DB%8C%D9%85%D9%87_%D8%B1%D8%AD%DB%8C%D9%85%DB%8C,<No English page found>,نویسنده رمان‌های عامه‌پسند,جمهوری اسلامی,Islamic Republic
1392-03-28,2013-06-18,ابراهیم ذهبی,Abraham Dhahabi,death,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%B0%D9%87%D8%A8%DB%8C,<No English page found>,عکاس,جمهوری اسلامی,Islamic Republic
1392-03-29,2013-06-19,کودک‌ربایی خیابان مجیدیه,Majidieh Street kidnapping,event,https://fa.wikipedia.org/wiki/%DA%A9%D9%88%D8%AF%DA%A9%E2%80%8C%D8%B1%D8%A8%D8%A7%DB%8C%DB%8C_%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86_%D9%85%D8%AC%DB%8C%D8%AF%DB%8C%D9%87,<No English page found>,,جمهوری اسلامی,Islamic Republic
1392-03-31,2013-06-21,مینا ایزدیار,Mina Izadyar,death,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D9%86%D8%A7_%D8%A7%DB%8C%D8%B2%D8%AF%DB%8C%D8%A7%D8%B1,https://en.wikipedia.org/wiki/Mina_Izadyar,پزشک,جمهوری اسلامی,Islamic Republic
1392-04-04,2013-06-25,حمد بن خلیفه آل ثانی امیر قطر از قدرت کناره گیری کرد و پسرش تمیم بن حمد آل ثانی قدرت را به دست گرفت.,Tamim bin Hamad Al Thani,event,https://fa.wikipedia.org/wiki/%D8%AA%D9%85%DB%8C%D9%85_%D8%A8%D9%86_%D8%AD%D9%85%D8%AF_%D8%A2%D9%84_%D8%AB%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Tamim_bin_Hamad_Al_Thani,,جمهوری اسلامی,Islamic Republic
1392-04-11,2013-07-02,فوزیه,Fawzia of Egypt,death,https://fa.wikipedia.org/wiki/%D9%81%D9%88%D8%B2%DB%8C%D9%87,https://en.wikipedia.org/wiki/Fawzia_of_Egypt,نخستین همسر محمدرضا پهلوی,جمهوری اسلامی,Islamic Republic
1392-04-12,2013-07-03,ارتش مصر با رهبری عبدالفتاح السیسی، وزیر دفاع، دولت قانونی به ریاست محمدمرسی را سرنگون کرد.,"The Egyptian army, led by defense minister Abdul Fattah al -Sisi, overthrew the legal government headed by Mohammad Morsi.",event,,,,جمهوری اسلامی,Islamic Republic
1392-05-03,2013-07-25,محمود استادمحمد,Mahmoud Master Mohammad,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF%D9%85%D8%AD%D9%85%D8%AF,<No English page found>,نمایشنامه‌نویس و کارگردان تئاتر,جمهوری اسلامی,Islamic Republic
