year,month,day,person,details,link,person_link
۱۴۰۰ ,7,11,محمد اسماعیل‌زاده,خواننده,"[{'text': 'محمد اسماعیل\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87
۱۲۹۱ ,7,13,یارمحمدخان کرمانشاهی,فعال جنبش مشروطه,"[{'text': 'یارمحمدخان کرمانشاهی', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%A7%D8%B1%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%D8%B4%D8%A7%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%DB%8C%D8%A7%D8%B1%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%D8%B4%D8%A7%D9%87%DB%8C
۱۳۸۰ ,7,13,فریدون فروغی,آهنگساز، نوازنده (گیتار، پیانو، درام)، شاعر و خواننده,"[{'text': 'فریدون فروغی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%DB%8C%D8%AF%D9%88%D9%86_%D9%81%D8%B1%D9%88%D8%BA%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B1%DB%8C%D8%AF%D9%88%D9%86_%D9%81%D8%B1%D9%88%D8%BA%DB%8C
۱۳۸۹ ,7,13,منوچهر حقانی‌پرست,کارگردان,"[{'text': 'منوچهر حقانی\u200cپرست', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%AD%D9%82%D8%A7%D9%86%DB%8C%E2%80%8C%D9%BE%D8%B1%D8%B3%D8%AA'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%AD%D9%82%D8%A7%D9%86%DB%8C%E2%80%8C%D9%BE%D8%B1%D8%B3%D8%AA
۱۳۸۹ ,7,13,جلال پژمان,فرمانده نیروی نظامی (ز. ۱۳۰۱),"[{'text': 'جلال پژمان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%84%D8%A7%D9%84_%D9%BE%DA%98%D9%85%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%AC%D9%84%D8%A7%D9%84_%D9%BE%DA%98%D9%85%D8%A7%D9%86
۱۳۹۰ ,7,13,مهرداد مشایخی,جامعه شناس,"[{'text': 'مهرداد مشایخی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%AF%D8%A7%D8%AF_%D9%85%D8%B4%D8%A7%DB%8C%D8%AE%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%AF%D8%A7%D8%AF_%D9%85%D8%B4%D8%A7%DB%8C%D8%AE%DB%8C
۱۳۹۶ ,7,13,محمد جراحی,زندانی سیاسی,"[{'text': 'محمد جراحی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C
۱۴۰۰ ,7,13,فتحعلی اویسی,بازیگر,"[{'text': 'فتحعلی اویسی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%AA%D8%AD%D8%B9%D9%84%DB%8C_%D8%A7%D9%88%DB%8C%D8%B3%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%AA%D8%AD%D8%B9%D9%84%DB%8C_%D8%A7%D9%88%DB%8C%D8%B3%DB%8C
۱۴۰۱ ,7,13,نیما شفیق‌دوست,یکی از کشته‌شدگان اعتراضات سراسری ۱۴۰۱ ایران,"[{'text': 'نیما شفیق\u200cدوست', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D9%85%D8%A7_%D8%B4%D9%81%DB%8C%D9%82%E2%80%8C%D8%AF%D9%88%D8%B3%D8%AA'}]",https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D9%85%D8%A7_%D8%B4%D9%81%DB%8C%D9%82%E2%80%8C%D8%AF%D9%88%D8%B3%D8%AA
۱۴۰۱ ,7,14,یزدان راد,بدن‌ساز,"[{'text': 'یزدان راد', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%B2%D8%AF%D8%A7%D9%86_%D8%B1%D8%A7%D8%AF'}]",https://fa.wikipedia.org/wiki/%DB%8C%D8%B2%D8%AF%D8%A7%D9%86_%D8%B1%D8%A7%D8%AF
۱۴۰۲ ,7,14,آتیلا پسیانی,بازیگر,"[{'text': 'آتیلا پسیانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%DB%8C%D9%84%D8%A7_%D9%BE%D8%B3%DB%8C%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%DB%8C%D9%84%D8%A7_%D9%BE%D8%B3%DB%8C%D8%A7%D9%86%DB%8C
۱۳۶۱ ,7,15,یحیی شمشادیان,نظامی و خلبان,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'یحیی شمشادیان', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%AD%DB%8C%DB%8C_%D8%B4%D9%85%D8%B4%D8%A7%D8%AF%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%DB%8C%D8%AD%DB%8C%DB%8C_%D8%B4%D9%85%D8%B4%D8%A7%D8%AF%DB%8C%D8%A7%D9%86
۱۳۵۰ ,7,16,سلطان الواعظین شیرازی,خطیب,"[{'text': 'سلطان الواعظین شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D8%B7%D8%A7%D9%86_%D8%A7%D9%84%D9%88%D8%A7%D8%B9%D8%B8%DB%8C%D9%86_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D8%B7%D8%A7%D9%86_%D8%A7%D9%84%D9%88%D8%A7%D8%B9%D8%B8%DB%8C%D9%86_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C
۱۳۹۴ ,7,16,حسین همدانی,نظامی,"[{'text': 'حسین همدانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C
۱۴۰۰ ,7,16,عزت‌الله مهرآوران,بازیگر,"[{'text': 'عزت\u200cالله مهرآوران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%B2%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D9%87%D8%B1%D8%A2%D9%88%D8%B1%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%B2%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D9%87%D8%B1%D8%A2%D9%88%D8%B1%D8%A7%D9%86
۱۴۰۱ ,7,16,ابوالفضل آدینه‌زاده,از کشته‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",
۱۴۰۲ ,7,16,محمدکاظم صبوری,نماینده دوره نخست مجلس شورای اسلامی از حوزه انتخابیه شیروان,"[{'text': 'محمدکاظم صبوری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%DA%A9%D8%A7%D8%B8%D9%85_%D8%B5%D8%A8%D9%88%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%DA%A9%D8%A7%D8%B8%D9%85_%D8%B5%D8%A8%D9%88%D8%B1%DB%8C
۱۳۸۱ ,7,17,لاله سحرخیزان,خَیّر ، همسر اول ناصر محمدخانی و مقتول پرونده میدان کتابی تهران,[],
۱۳۹۷ ,7,17,بهرام شفیع,گزارشگر، مجری و مدیر ورزشی (ز. ۱۳۳۵),"[{'text': 'بهرام شفیع', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%B4%D9%81%DB%8C%D8%B9'}]",https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%B4%D9%81%DB%8C%D8%B9
۱۳۹۹ ,7,17,محمدرضا شجریان,موسیقی‌دان و خواننده (ز. ۱۳۱۹),"[{'text': 'محمدرضا شجریان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%B4%D8%AC%D8%B1%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%B4%D8%AC%D8%B1%DB%8C%D8%A7%D9%86
۱۴۰۰ ,7,17,ابوالحسن بنی‌صدر,سیاست‌مدار و نخستین رئیس‌جمهور ایران (ز. ۱۳۱۲),"[{'text': 'ابوالحسن بنی\u200cصدر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D8%AD%D8%B3%D9%86_%D8%A8%D9%86%DB%8C%E2%80%8C%D8%B5%D8%AF%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D8%AD%D8%B3%D9%86_%D8%A8%D9%86%DB%8C%E2%80%8C%D8%B5%D8%AF%D8%B1
۱۴۰۱ ,7,17,یحیی رحیمی,از کشته‌شدگان خیزش ۱۴۰۱ ایران,[],
۱۳۵۹ ,7,19,زوریک مرادیان,اولین کشته ارمنی‌تبار ایرانی جنگ ایران و عراق (ز. ۱۳۳۹),"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'زوریک مرادیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%88%D8%B1%DB%8C%DA%A9_%D9%85%D8%B1%D8%A7%D8%AF%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B2%D9%88%D8%B1%DB%8C%DA%A9_%D9%85%D8%B1%D8%A7%D8%AF%DB%8C%D8%A7%D9%86
۱۳۶۳ ,7,19,میرزا خلیل کمره‌ای,نویسنده، محقق و فیلسوف (زاده ۱۲۷۷),"[{'text': 'میرزا خلیل کمره\u200cای', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D9%84_%DA%A9%D9%85%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D9%84_%DA%A9%D9%85%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C
۱۳۶۹ ,7,19,عباسقلی گلشائیان,از کارگزاران مهم اقتصادی و قضائی دوره پهلوی (زاده ۱۲۸۱ تهران),"[{'text': 'عباسقلی گلشائیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%D9%82%D9%84%DB%8C_%DA%AF%D9%84%D8%B4%D8%A7%D8%A6%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%D9%82%D9%84%DB%8C_%DA%AF%D9%84%D8%B4%D8%A7%D8%A6%DB%8C%D8%A7%D9%86
۱۳۷۰ ,7,19,حسین شیخ,نقاش (زاده ۱۲۸۹),"[{'text': 'حسین شیخ', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B4%DB%8C%D8%AE'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B4%DB%8C%D8%AE
۱۳۸۶ ,7,19,محمدحسن فرحبخشیان,شاعر (ز. ۱۳۲۰),"[{'text': 'محمدحسن فرحبخشیان', 'url': 'https://fa.wikipedia.org/wiki/%DA%98%D9%88%D9%84%DB%8C%D8%AF%D9%87_%D9%86%DB%8C%D8%B4%D8%A7%D8%A8%D9%88%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%98%D9%88%D9%84%DB%8C%D8%AF%D9%87_%D9%86%DB%8C%D8%B4%D8%A7%D8%A8%D9%88%D8%B1%DB%8C
۱۳۸۷ ,7,19,جواد نوربخش,نویسنده، شاعر و پیر سلسله نعمت‌اللهی (زاده ۱۳۰۵),"[{'text': 'جواد نوربخش', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%88%D8%A7%D8%AF_%D9%86%D9%88%D8%B1%D8%A8%D8%AE%D8%B4'}]",https://fa.wikipedia.org/wiki/%D8%AC%D9%88%D8%A7%D8%AF_%D9%86%D9%88%D8%B1%D8%A8%D8%AE%D8%B4
۱۳۹۲ ,7,19,حیدرعلی طالب‌پور,شاعر (ز. ۱۳۰۹),"[{'text': 'حیدرعلی طالب\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1%D8%B9%D9%84%DB%8C_%D8%B7%D8%A7%D9%84%D8%A8%E2%80%8C%D9%BE%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1%D8%B9%D9%84%DB%8C_%D8%B7%D8%A7%D9%84%D8%A8%E2%80%8C%D9%BE%D9%88%D8%B1
۱۳۸۹ ,7,20,معصومه اسکندری,بازیگر,"[{'text': 'معصومه اسکندری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B9%D8%B5%D9%88%D9%85%D9%87_%D8%A7%D8%B3%DA%A9%D9%86%D8%AF%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B9%D8%B5%D9%88%D9%85%D9%87_%D8%A7%D8%B3%DA%A9%D9%86%D8%AF%D8%B1%DB%8C
۱۳۹۴ ,7,20,محمود شجاعی,شاعر,"[{'text': 'محمود شجاعی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%B4%D8%AC%D8%A7%D8%B9%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%B4%D8%AC%D8%A7%D8%B9%DB%8C
۱۳۹۹ ,7,20,محمد کریمیان,نماینده حوزه انتخابیه پیرانشهر و سردشت در دوره هفتم مجلس شورای اسلامی,"[{'text': 'محمد کریمیان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%DA%A9%D8%B1%DB%8C%D9%85%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%DA%A9%D8%B1%DB%8C%D9%85%DB%8C%D8%A7%D9%86
۱۴۰۱ ,7,20,نگین عبدالملکی,از کشته‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'نگین عبدالملکی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DA%AF%DB%8C%D9%86_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D9%84%DA%A9%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%DA%AF%DB%8C%D9%86_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D9%84%DA%A9%DB%8C
۱۴۰۱ ,7,20,اسرا پناهی,از کشته‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'اسرا پناهی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%B1%D8%A7_%D9%BE%D9%86%D8%A7%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%B1%D8%A7_%D9%BE%D9%86%D8%A7%D9%87%DB%8C
۱۴۰۱ ,7,20,سینا نادری,از کشته‌شدگان خیزش ۱۴۰۱ ایران,[],
۱۴۰۱ ,7,20,آرمین صیادی,از کشته‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'آرمین صیادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D9%85%DB%8C%D9%86_%D8%B5%DB%8C%D8%A7%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D9%85%DB%8C%D9%86_%D8%B5%DB%8C%D8%A7%D8%AF%DB%8C
۱۴۰۲ ,7,20,میر شمس‌الدین ادیب‌سلطانی,نویسنده و پزشک,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'میر شمس\u200cالدین ادیب\u200cسلطانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1_%D8%B4%D9%85%D8%B3%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%A7%D8%AF%DB%8C%D8%A8%E2%80%8C%D8%B3%D9%84%D8%B7%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1_%D8%B4%D9%85%D8%B3%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%A7%D8%AF%DB%8C%D8%A8%E2%80%8C%D8%B3%D9%84%D8%B7%D8%A7%D9%86%DB%8C
۱۴۰۳ ,7,20,امین الله رشیدی,خواننده,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",
۱۳۰۵ ,7,21,شوریده شیرازی,شاعر,"[{'text': 'شوریده شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%DB%8C%D8%AF%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%DB%8C%D8%AF%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C
۱۳۴۷ ,7,21,حسین بهزاد,نقاش,"[{'text': 'حسین بهزاد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%D9%87%D8%B2%D8%A7%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%D9%87%D8%B2%D8%A7%D8%AF
۱۳۵۸ ,7,21,غلامحسین مصاحب,ریاضی‌دان,"[{'text': 'غلامحسین مصاحب', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D9%85%D8%B5%D8%A7%D8%AD%D8%A8'}]",https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D9%85%D8%B5%D8%A7%D8%AD%D8%A8
۱۳۷۸ ,7,21,قاسمعلی ظهیرنژاد,سرلشکر نیروی زمینی ارتش جمهوری اسلامی ایران,"[{'text': 'قاسمعلی ظهیرنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85%D8%B9%D9%84%DB%8C_%D8%B8%D9%87%DB%8C%D8%B1%D9%86%DA%98%D8%A7%D8%AF'}]",https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85%D8%B9%D9%84%DB%8C_%D8%B8%D9%87%DB%8C%D8%B1%D9%86%DA%98%D8%A7%D8%AF
۱۳۸۹ ,7,21,مرضیه,خواننده,"[{'text': 'مرضیه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%B6%DB%8C%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%B6%DB%8C%D9%87
۱۳۳۹ ,7,22,هاشم قزوینی,از مدرسان حوزه علمیه خراسان,"[{'text': 'هاشم قزوینی', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D8%A7%D8%B4%D9%85_%D9%82%D8%B2%D9%88%DB%8C%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%87%D8%A7%D8%B4%D9%85_%D9%82%D8%B2%D9%88%DB%8C%D9%86%DB%8C
۱۳۸۶ ,7,22,زهرا بنی‌یعقوب,نفر ششم کنکور سراسری و پزشک ایرانی که در بازداشتگاه ستاد امر به معروف و نهی از منکر همدان درگذشت,"[{'text': 'زهرا بنی\u200cیعقوب', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%87%D8%B1%D8%A7_%D8%A8%D9%86%DB%8C%E2%80%8C%DB%8C%D8%B9%D9%82%D9%88%D8%A8'}]",https://fa.wikipedia.org/wiki/%D8%B2%D9%87%D8%B1%D8%A7_%D8%A8%D9%86%DB%8C%E2%80%8C%DB%8C%D8%B9%D9%82%D9%88%D8%A8
۱۴۰۲ ,7,22,داریوش مهرجویی,فیلم‌ساز و نویسنده (زاده ۱۳۱۸),"[{'text': 'داریوش مهرجویی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D9%85%D9%87%D8%B1%D8%AC%D9%88%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D9%85%D9%87%D8%B1%D8%AC%D9%88%DB%8C%DB%8C
۱۴۰۲ ,7,22,وحیده محمدی‌فر,فیلمنامه نویس، دستیار کارگردان، همسر داریوش مهرجویی (زاده ۱۳۴۷),"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'وحیده محمدی\u200cفر', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%AD%DB%8C%D8%AF%D9%87_%D9%85%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%81%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%88%D8%AD%DB%8C%D8%AF%D9%87_%D9%85%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%81%D8%B1
۱۳۶۸ ,7,24,مرتضی حنانه,موسیقیدان,"[{'text': 'مرتضی حنانه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%AD%D9%86%D8%A7%D9%86%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%AD%D9%86%D8%A7%D9%86%D9%87
۱۳۹۲ ,7,24,رجبعلی طاهری,نماینده مردم کازرون در دوره اول مجلس شورای اسلامی,"[{'text': 'رجبعلی طاهری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%AC%D8%A8%D8%B9%D9%84%DB%8C_%D8%B7%D8%A7%D9%87%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%AC%D8%A8%D8%B9%D9%84%DB%8C_%D8%B7%D8%A7%D9%87%D8%B1%DB%8C
۱۴۰۰ ,7,24,یوسف اسحاق‌پور,نویسنده و جستارنویس,"[{'text': 'یوسف اسحاق\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%B3%D9%81_%D8%A7%D8%B3%D8%AD%D8%A7%D9%82%E2%80%8C%D9%BE%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%B3%D9%81_%D8%A7%D8%B3%D8%AD%D8%A7%D9%82%E2%80%8C%D9%BE%D9%88%D8%B1
۱۴۰۲ ,7,28,فاضل گلپایگانی,نماینده استان تهران در دوره پنجم مجلس خبرگان رهبری,"[{'text': 'فاضل گلپایگانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B6%D9%84_%DA%AF%D9%84%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B6%D9%84_%DA%AF%D9%84%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%86%DB%8C
۱۳۷۵ ,7,29,سید فتح‌الله بنی‌صدر,برادر ابوالحسن بنی‌صدر,"[{'text': 'سید فتح\u200cالله بنی\u200cصدر', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%81%D8%AA%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%A8%D9%86%DB%8C%E2%80%8C%D8%B5%D8%AF%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%81%D8%AA%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%A8%D9%86%DB%8C%E2%80%8C%D8%B5%D8%AF%D8%B1
۱۳۸۷ ,7,29,مهرانگیز دولت‌شاهی,اولین زن سفیر (به دانمارک)، نماینده مجلس شورای ملی (زادروز ۱۲۹۶),"[{'text': 'مهرانگیز دولت\u200cشاهی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%A7%D9%86%DA%AF%DB%8C%D8%B2_%D8%AF%D9%88%D9%84%D8%AA%D8%B4%D8%A7%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%A7%D9%86%DA%AF%DB%8C%D8%B2_%D8%AF%D9%88%D9%84%D8%AA%D8%B4%D8%A7%D9%87%DB%8C
۱۳۹۰ ,7,29,یحیی شیدا,شاعر,"[{'text': 'یحیی شیدا', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%AD%DB%8C%DB%8C_%D8%B4%DB%8C%D8%AF%D8%A7'}]",https://fa.wikipedia.org/wiki/%DB%8C%D8%AD%DB%8C%DB%8C_%D8%B4%DB%8C%D8%AF%D8%A7
۱۳۹۳ ,7,29,محمدرضا مهدوی کنی,رئیس مجلس خبرگان رهبری,"[{'text': 'محمدرضا مهدوی کنی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%85%D9%87%D8%AF%D9%88%DB%8C_%DA%A9%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%85%D9%87%D8%AF%D9%88%DB%8C_%DA%A9%D9%86%DB%8C
۱۴۰۰ ,7,29,حسن حنفی,متفکر مسلمان و مصری,"[{'text': 'حسن حنفی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%AD%D9%86%D9%81%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%AD%D9%86%D9%81%DB%8C
