year,month,day,person,details,link,person_link,year_gregorian,month_gregorian,day_gregorian,person_link_english,person_name_english,details_english
1362,12,29,محمدعلی ریاضی یزدی,شاعر,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'محمدعلی ریاضی یزدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D8%B1%DB%8C%D8%A7%D8%B6%DB%8C_%DB%8C%D8%B2%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D8%B1%DB%8C%D8%A7%D8%B6%DB%8C_%DB%8C%D8%B2%D8%AF%DB%8C,1984,3,19,<No English page found>,Mohammad Ali Riyadh Yazdi,poet
1363,2,6,مهدی شاه‌آبادی,روحانی و سیاستمدار,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مهدی شاه\u200cآبادی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%B4%D8%A7%D9%87%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%B4%D8%A7%D9%87%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C,1984,4,26,<No English page found>,Mehdi Shahabadi,Rouhani and politician
1363,2,13,محمدتقی کهنمویی,بازیگر,"[{'text': 'محمدتقی کهنمویی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%DA%A9%D9%87%D9%86%D9%85%D9%88%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%DA%A9%D9%87%D9%86%D9%85%D9%88%DB%8C%DB%8C,1984,5,3,<No English page found>,Mohammad Taghi Kohnamoui,Actor
1363,5,18,ابوالقاسم پاینده,روزنامه‌نگار,"[{'text': 'ابوالقاسم پاینده', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D9%BE%D8%A7%DB%8C%D9%86%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D9%BE%D8%A7%DB%8C%D9%86%D8%AF%D9%87,1984,8,9,<No English page found>,Abolghasem last,Journalist
1363,5,28,آذر اندامی,پژوهشگر و باکتری‌شناس,"[{'text': 'آذر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1'}, {'text': 'آذر اندامی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1_%D8%A7%D9%86%D8%AF%D8%A7%D9%85%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1_%D8%A7%D9%86%D8%AF%D8%A7%D9%85%DB%8C,1984,8,19,https://en.wikipedia.org/wiki/Azar_Andami,Azar Andami,Researcher and bacteriologist
1363,7,5,سید عبدالله شیرازی,مراجع تقلید شیعه,"[{'text': 'سید عبدالله شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1984,9,27,https://en.wikipedia.org/wiki/Abdullah_Musawi_Shirazi,Abdullah Musawi Shirazi,Shiite imitation authorities
1363,7,19,میرزا خلیل کمره‌ای,نویسنده، محقق و فیلسوف (زاده ۱۲۷۷),"[{'text': 'میرزا خلیل کمره\u200cای', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D9%84_%DA%A9%D9%85%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D9%84_%DA%A9%D9%85%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C,1984,10,11,https://en.wikipedia.org/wiki/Khalil_Kamarah%27i,<No English name found>,"Author, researcher and philosopher (born 2)"
1363,9,10,عباس مصدق,بازیگر,"[{'text': 'عباس مصدق', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D9%85%D8%B5%D8%AF%D9%82'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D9%85%D8%B5%D8%AF%D9%82,1984,12,1,<No English page found>,Abbas Mossadegh,Actor
1363,12,26,علی‌اکبر شهنازی,موسیقی‌دان,"[{'text': 'علی\u200cاکبر شهنازی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B4%D9%87%D9%86%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B4%D9%87%D9%86%D8%A7%D8%B2%DB%8C,1985,3,17,https://en.wikipedia.org/wiki/Ali-Akbar_Shahnazi,Ali-Akbar Shahnazi,Musicist
1364,3,31,بهرام آریانا,ارتشبد نیروی زمینی شاهنشاهی ایران,"[{'text': 'بهرام آریانا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%A2%D8%B1%DB%8C%D8%A7%D9%86%D8%A7'}]",https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%A2%D8%B1%DB%8C%D8%A7%D9%86%D8%A7,1985,6,21,https://en.wikipedia.org/wiki/Bahram_Aryana,Bahram Aryana,Gen.
1364,5,6,مسعود منفرد نیاکی,فرمانده لشکر ۹۲ زرهی اهواز,"[{'text': 'مسعود منفرد نیاکی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D9%85%D9%86%D9%81%D8%B1%D8%AF_%D9%86%DB%8C%D8%A7%DA%A9%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D9%85%D9%86%D9%81%D8%B1%D8%AF_%D9%86%DB%8C%D8%A7%DA%A9%DB%8C,1985,7,28,https://en.wikipedia.org/wiki/Masoud_Monfared_Niyaki,Masoud Monfared Niyaki,Commander of Ahwaz Armored Division
1364,6,15,حیدر غیایی,معمار,"[{'text': 'حیدر غیایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1_%D8%BA%DB%8C%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1_%D8%BA%DB%8C%D8%A7%DB%8C%DB%8C,1985,9,6,https://en.wikipedia.org/wiki/Heydar_Ghiai,Heydar Ghiai,Architect
1364,8,4,یحیی آرین پور,محقق، ادیب و شاعر (زاده ۱۲۸۶),"[{'text': 'یحیی آرین پور', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%AD%DB%8C%DB%8C_%D8%A2%D8%B1%DB%8C%D9%86%E2%80%8C%D9%BE%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%DB%8C%D8%AD%DB%8C%DB%8C_%D8%A2%D8%B1%DB%8C%D9%86%E2%80%8C%D9%BE%D9%88%D8%B1,1985,10,26,<No English page found>,Yahya Arianpour,"Researcher, Adib and Poet (born 2)"
1364,8,9,آراپیک باغداساریان,طراح، کارگردان، کاریکاتوریست و مترجم ارمنی‌تبار,"[{'text': 'آراپیک باغداساریان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%A7%D9%BE%DB%8C%DA%A9_%D8%A8%D8%A7%D8%BA%D8%AF%D8%A7%D8%B3%D8%A7%D8%B1%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%A7%D9%BE%DB%8C%DA%A9_%D8%A8%D8%A7%D8%BA%D8%AF%D8%A7%D8%B3%D8%A7%D8%B1%DB%8C%D8%A7%D9%86,1985,10,31,https://en.wikipedia.org/wiki/Arabik_Baghdasarian,Arabik Baghdasarian,"Designer, Director, Caricature and Armenian Translator"
1364,12,1,فضل‌الله محلاتی,نماینده سید روح‌الله خمینی در سپاه پاسداران انقلاب اسلامی,"[{'text': 'فضل\u200cالله محلاتی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D8%AD%D9%84%D8%A7%D8%AA%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D8%AD%D9%84%D8%A7%D8%AA%DB%8C,1986,2,20,<No English page found>,Fazlullah Mahallati,Representative of Sayyid Ruhollah Khomeini in the Islamic Revolutionary Guard Corps
1364,12,1,عبدالباقی درویش,خلبان و آموزگار نیروی هوایی ارتش جمهوری اسلامی ایران,"[{'text': 'عبدالباقی درویش', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%A8%D8%A7%D9%82%DB%8C_%D8%AF%D8%B1%D9%88%DB%8C%D8%B4'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%A8%D8%A7%D9%82%DB%8C_%D8%AF%D8%B1%D9%88%DB%8C%D8%B4,1986,2,20,https://en.wikipedia.org/wiki/Abdolbaghi_Darvish,Abdolbaghi Darvish,Islamic Republic of Iran Army Air Force pilot and teacher
1364,12,8,غلامحسین بنان,خواننده و بنیان‌گذار انجمن موسیقی ایران,"[{'text': 'غلامحسین بنان', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%D9%86%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%D9%86%D8%A7%D9%86,1986,2,27,https://en.wikipedia.org/wiki/Gholam-Hossein_Banan,Gholam-Hossein Banan,Singer and founder of the Iranian Music Association
1365,1,19,تقی محمدی,از افراد فعال در گروگان‌گیری در سفارت ایالات متحده آمریکا,"[{'text': 'تقی محمدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%82%DB%8C_%D9%85%D8%AD%D9%85%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AA%D9%82%DB%8C_%D9%85%D8%AD%D9%85%D8%AF%DB%8C,1986,4,8,<No English page found>,Taghi Mohammadi,Of the active people in hostage at the US Embassy
1365,2,7,آتش خیر,بازیگر,"[{'text': 'آتش خیر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%D8%B4_%D8%AE%DB%8C%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%D8%B4_%D8%AE%DB%8C%D8%B1,1986,4,27,<No English page found>,No fire,Actor
1365,2,29,خان‌بابا معتضدی,نخستین فیلم‌بردار حرفه‌ای سینمای ایران,"[{'text': 'خان\u200cبابا معتضدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%A7%D9%86%E2%80%8C%D8%A8%D8%A7%D8%A8%D8%A7_%D9%85%D8%B9%D8%AA%D8%B6%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AE%D8%A7%D9%86%E2%80%8C%D8%A8%D8%A7%D8%A8%D8%A7_%D9%85%D8%B9%D8%AA%D8%B6%D8%AF%DB%8C,1986,5,19,https://en.wikipedia.org/wiki/Khan_Baba_Motazedi,Khan Baba Motazedi,The first professional filmmaker of Iranian cinema
1365,3,8,مجید سالک محمودی,قاتل سریالی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}, {'text': 'مجید سالک محمودی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D8%B3%D8%A7%D9%84%DA%A9%E2%80%8C%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D8%B3%D8%A7%D9%84%DA%A9%E2%80%8C%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C,1986,5,29,https://en.wikipedia.org/wiki/Majid_Salek_Mahmoudi,Majid Salek Mahmoudi,Serial killer
1365,4,23,مهدی حمیدی شیرازی,شاعر و ادیب,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مهدی حمیدی شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%AD%D9%85%DB%8C%D8%AF%DB%8C_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%AD%D9%85%DB%8C%D8%AF%DB%8C_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1986,7,14,https://en.wikipedia.org/wiki/Mehdi_Hamidi_Shirazi,Mehdi Hamidi Shirazi,Poet and Adib
1365,5,28,بیژن فاضلی,فرزند رضا فاضلی,"[{'text': 'بیژن فاضلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%DA%98%D9%86_%D9%81%D8%A7%D8%B6%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%DA%98%D9%86_%D9%81%D8%A7%D8%B6%D9%84%DB%8C,1986,8,19,<No English page found>,Bijan Fazeli,Reza Fazeli's son
1365,8,9,سلمان هراتی,شاعر,"[{'text': 'سلمان هراتی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D9%85%D8%A7%D9%86_%D9%87%D8%B1%D8%A7%D8%AA%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D9%85%D8%A7%D9%86_%D9%87%D8%B1%D8%A7%D8%AA%DB%8C,1986,10,31,<No English page found>,Salman Herat,poet
1365,8,28,محمدتقی مدرس رضوی,از آموزگاران دانشگاه تهران,"[{'text': 'محمدتقی مدرس رضوی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D9%85%D8%AF%D8%B1%D8%B3_%D8%B1%D8%B6%D9%88%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D9%85%D8%AF%D8%B1%D8%B3_%D8%B1%D8%B6%D9%88%DB%8C,1986,11,19,https://en.wikipedia.org/wiki/Mohammad_Taghi_Modarres_Razavi,Mohammad Taghi Modarres Razavi,One of the teachers of the University of Tehran
1365,10,28,اسماعیل دقایقی,از فرماندهان سپاه پاسداران انقلاب اسلامی,"[{'text': 'اسماعیل دقایقی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%AF%D9%82%D8%A7%DB%8C%D9%82%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%AF%D9%82%D8%A7%DB%8C%D9%82%DB%8C,1987,1,18,https://en.wikipedia.org/wiki/Esmail_Daghayeghi,Esmail Daghayeghi,One of the commanders of the Islamic Revolutionary Guard Corps
1365,11,7,مرتضی جاویدی,از فرماندهان سپاه پاسداران انقلاب اسلامی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مرتضی جاویدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%AC%D8%A7%D9%88%DB%8C%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%AC%D8%A7%D9%88%DB%8C%D8%AF%DB%8C,1987,1,27,<No English page found>,Morteza Javidi,One of the commanders of the Islamic Revolutionary Guard Corps
1365,12,8,حسین خرازی,نظامی، پاسدار و از فرماندهان جنگ ایران و عراق (زاده ۱۳۳۶),"[{'text': 'حسین خرازی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%AE%D8%B1%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%AE%D8%B1%D8%A7%D8%B2%DB%8C,1987,2,27,https://en.wikipedia.org/wiki/Husayn_Kharrazi,Husayn Kharrazi,"Military, Guardian and Commanders of the Iran -Iraq War (born 2)"
1365,12,10,امیر حاج امینی,بی‌سیم‌چی گردان نصر لشکر ۲۷ محمد رسول‌الله,"[{'text': 'امیر حاج امینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D8%AD%D8%A7%D8%AC_%D8%A7%D9%85%DB%8C%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D8%AD%D8%A7%D8%AC_%D8%A7%D9%85%DB%8C%D9%86%DB%8C,1987,3,1,<No English page found>,Amir Haji Amini,Wireless Battalion of Nasr Lashkar -Mohammad Rasoolullah
1366,1,5,عبدالله دهش,شاعر و نویسنده,"[{'text': 'عبدالله دهش', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%AF%D9%87%D8%B4'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%AF%D9%87%D8%B4,1987,3,25,<No English page found>,Abdullah Dehsh,Poet and writer
1366,1,31,محمدتقی شریعتی,پدر علی شریعتی,"[{'text': 'محمدتقی شریعتی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%DB%8C,1987,4,20,<No English page found>,Mohammad Taghi Shariati,Ali Shariati's father
1366,3,12,فاطمه پهلوی,فرزند رضاشاه,"[{'text': 'فاطمه پهلوی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%D9%87_%D9%BE%D9%87%D9%84%D9%88%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%D9%87_%D9%BE%D9%87%D9%84%D9%88%DB%8C,1987,6,2,https://en.wikipedia.org/wiki/Fatemeh_Pahlavi,Fatemeh Pahlavi,Reza Shah's son
1366,5,15,عباس بابایی,نظامی، خلبان و فرماندهٔ عملیات نیروی هوایی ارتش جمهوری اسلامی ایران,"[{'text': 'عباس بابایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%A8%D8%A7%D8%A8%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%A8%D8%A7%D8%A8%D8%A7%DB%8C%DB%8C,1987,8,6,https://en.wikipedia.org/wiki/Abbas_Babaei,Abbas Babaei,"Military, pilot and commander of the Islamic Republic of Iran Air Force Operations"
1366,7,11,آلک در-خاچاطوریان,مترجم ارمنی‌تبار,"[{'text': 'آلک در-خاچاطوریان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D9%84%DA%A9_%D8%AF%D8%B1-%D8%AE%D8%A7%DA%86%D8%A7%D8%B7%D9%88%D8%B1%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%A2%D9%84%DA%A9_%D8%AF%D8%B1-%D8%AE%D8%A7%DA%86%D8%A7%D8%B7%D9%88%D8%B1%DB%8C%D8%A7%D9%86,1987,10,3,<No English page found>,Alac in-Chalfaurian,Armenian translator
1366,8,27,مظفر بقائی,بنیان‌گذار حزب زحمت‌کشان ملت ایران,"[{'text': 'مظفر بقائی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B8%D9%81%D8%B1_%D8%A8%D9%82%D8%A7%D8%A6%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B8%D9%81%D8%B1_%D8%A8%D9%82%D8%A7%D8%A6%DB%8C,1987,11,18,https://en.wikipedia.org/wiki/Mozzafar_Baghai,Mozzafar Baghai,Founder of the Iranian Nation's Party
1366,10,29,مهدی برکشلی,موسیقی‌دان,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مهدی برکشلی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A8%D8%B1%DA%A9%D8%B4%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A8%D8%B1%DA%A9%D8%B4%D9%84%DB%8C,1988,1,19,<No English page found>,Mehdi Berkshli,Musicist
1366,11,4,صابر آتشین,بازیگر,"[{'text': 'صابر آتشین', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D8%A7%D8%A8%D8%B1_%D8%A2%D8%AA%D8%B4%DB%8C%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B5%D8%A7%D8%A8%D8%B1_%D8%A2%D8%AA%D8%B4%DB%8C%D9%86,1988,1,24,<No English page found>,Saber fiery,Actor
1366,11,10,امیرناصر افتتاح,نوازندهٔ تمبک اهل ایران,"[{'text': 'امیرناصر افتتاح', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D9%86%D8%A7%D8%B5%D8%B1_%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D9%86%D8%A7%D8%B5%D8%B1_%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD,1988,1,30,<No English page found>,Amir Nasser Opening,Iranian player
1366,8,19,محسن مقدم,یکی از بنیان گذاران پردیس هنرهای زیبای دانشگاه تهران,"[{'text': 'محسن مقدم', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%85%D9%82%D8%AF%D9%85'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%85%D9%82%D8%AF%D9%85,1987,11,10,<No English page found>,Mohsen Moghaddam,One of the founders of the Campus of Fine Arts of Tehran University
1367,6,27,محمدحسین شهریار,شاعر,"[{'text': 'محمدحسین شهریار', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1_(%D8%B4%D8%A7%D8%B9%D8%B1)'}]",https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1_(%D8%B4%D8%A7%D8%B9%D8%B1),1988,9,18,https://en.wikipedia.org/wiki/Mohammad-Hossein_Shahriar,Mohammad-Hossein Shahriar,poet
1367,8,5,سید روح‌الله خاتمی,روحانی و فقیه شیعه,"[{'text': 'سید روح\u200cالله خاتمی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B1%D9%88%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AE%D8%A7%D8%AA%D9%85%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B1%D9%88%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AE%D8%A7%D8%AA%D9%85%DB%8C,1988,10,27,https://en.wikipedia.org/wiki/Ruhollah_Khatami,Ruhollah Khatami,Shiite
1367,9,4,کاظم سامی,سیاستمدار اهل ایران، اولین وزیر بهداشت ایران انقلاب ۱۳۵۷، (زاده ۱۳۱۴),"[{'text': 'کاظم سامی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B8%D9%85_%D8%B3%D8%A7%D9%85%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B8%D9%85_%D8%B3%D8%A7%D9%85%DB%8C,1988,11,25,https://en.wikipedia.org/wiki/Kazem_Sami,Kazem Sami,"Iranian politician, the first Iranian Minister of Health Revolution, (born 2)"
1368,2,26,لیلا کسری,شاعر,"[{'text': 'لیلا کسری', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D9%84%D8%A7_%DA%A9%D8%B3%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D9%84%D8%A7_%DA%A9%D8%B3%D8%B1%DB%8C,1989,5,16,https://en.wikipedia.org/wiki/Leila_Kasra,Leila Kasra,poet
1368,3,1,عباس نعلبندیان,نویسنده,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'عباس نعلبندیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D9%86%D8%B9%D9%84%D8%A8%D9%86%D8%AF%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D9%86%D8%B9%D9%84%D8%A8%D9%86%D8%AF%DB%8C%D8%A7%D9%86,1989,5,22,https://en.wikipedia.org/wiki/Abbas_Nalbandian,Abbas Nalbandian,Author
1368,4,3,عبدالعلی وزیری,خواننده,"[{'text': 'عبدالعلی وزیری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D9%84%DB%8C_%D9%88%D8%B2%DB%8C%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D9%84%DB%8C_%D9%88%D8%B2%DB%8C%D8%B1%DB%8C,1989,6,24,<No English page found>,Abdul Ali Vaziri,Reader
