years,title,links,day,month
1324.0,بنیان‌گذاری فرقه دموکرات آذربایجان,"[{'text': 'آذر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1'}, {'text': 'فرقه دموکرات آذربایجان', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%82%D9%87_%D8%AF%D9%85%D9%88%DA%A9%D8%B1%D8%A7%D8%AA_%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86'}]",12,6
1347.0,کشف جسد صمد بهرنگی پس از غرق شدن در رودخانه ارس,"[{'text': 'صمد بهرنگی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D9%85%D8%AF_%D8%A8%D9%87%D8%B1%D9%86%DA%AF%DB%8C'}]",12,6
1356.0,رقابت ۱۲ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در مرحله مقدماتی جام جهانی فوتبال ۱۹۷۸ (آسیا و اقیانوسیه),"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۲ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",12,6
1364.0,سید روح الله خمینی برای بار دوم حکم ریاست جمهوری سید علی خامنه ای را تنفیذ کرد,[],12,6
1390.0,حادثه ۱۲ شهریور ایرباس هواپیمایی ماهان,"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۲ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",12,6
1394.0,رقابت ۱۲ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال گوام در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ (آسیا) و جام ملت‌های آسیا ۲۰۱۹,"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۲ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",12,6
1395.0,طوفان و سیل شمال ایران,[],12,6
1402.0,حادثه معدن طزره,[],12,6
1335.0,انتشار اسناد حاکمیت ایران بر بحرین از سوی دولت تهران,"[{'text': 'بحرین', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%AD%D8%B1%DB%8C%D9%86'}]",14,6
1396.0,رقابت ۱۴ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ (آسیا),"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۴ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B4_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",14,6
1344.0,بنیان‌گذاری سازمان مجاهدین خلق ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سازمان مجاهدین خلق ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86_%D9%85%D8%AC%D8%A7%D9%87%D8%AF%DB%8C%D9%86_%D8%AE%D9%84%D9%82_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",15,6
1376.0,بنیان‌گذاری مؤسسه اعتباری توسعه,"[{'text': 'مؤسسه اعتباری توسعه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%A4%D8%B3%D8%B3%D9%87_%D8%A7%D8%B9%D8%AA%D8%A8%D8%A7%D8%B1%DB%8C_%D8%AA%D9%88%D8%B3%D8%B9%D9%87'}]",15,6
1385.0,رقابت ۱۵ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در جام ملت‌های آسیا ۲۰۰۷,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۵ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",15,6
1390.0,رقابت ۱۵ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال قطر در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۵ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",15,6
1396.0,انتخاب زهرا مریخی به‌عنوان دبیرکل سازمان مجاهدین خلق ایران در کنگره سراسری سازمان مجاهدین خلق,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'زهرا مریخی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%87%D8%B1%D8%A7_%D9%85%D8%B1%DB%8C%D8%AE%DB%8C'}, {'text': 'سازمان مجاهدین خلق ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86_%D9%85%D8%AC%D8%A7%D9%87%D8%AF%DB%8C%D9%86_%D8%AE%D9%84%D9%82_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",15,6
1401.0,آغاز اعتراضات خانواده‌های زندانیان محکوم به اعدام,[],15,6
1403.0,رقابت ۱۵ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال قرقیزستان در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۶ (آسیا),"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۵ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",15,6
1352.0,شهرآورد سیزدهم تهران,"[{'text': 'شهرآورد سیزدهم تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D8%A2%D9%88%D8%B1%D8%AF_%D8%B3%DB%8C%D8%B2%D8%AF%D9%87%D9%85_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",16,6
1357.0,تصویب اعلام حکومت نظامی در تهران به درخواست شریف امامی نخست‌وزیر پهلوی,"[{'text': 'حکومت نظامی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DA%A9%D9%88%D9%85%D8%AA_%D9%86%D8%B8%D8%A7%D9%85%DB%8C'}]",16,6
1360.0,کنسولگری جمهوری اسلامی ایران در لندن مورد حمله قرار گرفت و ۵۴ نفر توسط پلیس لندن بازداشت شدند.,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'لندن', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%D9%86%D8%AF%D9%86'}]",16,6
1381.0,رقابت ۱۶ شهریور ۱۳۸۰ تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مسابقات فوتبال غرب آسیا ۲۰۰۲,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۶ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B6_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",16,6
1387.0,رقابت ۱۶ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال عربستان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۶ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B6_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",16,6
1395.0,رقابت ۱۶ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال چین در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ (آسیا),"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۶ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B6_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",16,6
1397.0,حمله به کنسولگری ایران در بصره,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'حمله به کنسولگری ایران در بصره', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%A8%D9%87_%DA%A9%D9%86%D8%B3%D9%88%D9%84%DA%AF%D8%B1%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D8%AF%D8%B1_%D8%A8%D8%B5%D8%B1%D9%87'}]",16,6
1400.0,رقابت ۱۶ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال عراق در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا),"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۶ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B6_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",16,6
1174.0,آغاز نبرد کرتسانیسی,"[{'text': 'نبرد کرتسانیسی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%DA%A9%D8%B1%D8%AA%D8%B3%D8%A7%D9%86%DB%8C%D8%B3%DB%8C'}]",17,6
1285.0,توشیح نظامنامه انتخابات اصنافی توسط مظفرالدین‌شاه قاجار,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مظفرالدین\u200cشاه قاجار', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B8%D9%81%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86%E2%80%8C%D8%B4%D8%A7%D9%87'}, {'text': 'نظامنامه انتخابات اصنافی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%A7%D9%85%D9%86%D8%A7%D9%85%D9%87_%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA_%D8%A7%D8%B5%D9%86%D8%A7%D9%81%DB%8C'}]",17,6
1285.0,برکناری عین‌الدوله از رئیس‌الوزرایی توسط مظفرالدین‌شاه,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'عین\u200cالدوله', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D8%AC%DB%8C%D8%AF_%D8%B9%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87'}]",17,6
1307.0,افتتاح بانک ملی ایران,"[{'text': 'بانک ملی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D9%86%DA%A9_%D9%85%D9%84%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",17,6
1394.0,رقابت ۱۷ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال هند در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ (آسیا) و جام ملت‌های آسیا ۲۰۱۹,"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۷ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B7_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",17,6
1397.0,حمله موشکی سپاه پاسداران به مقر حزب دموکرات کردستان,"[{'text': 'حزب دموکرات کردستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B2%D8%A8_%D8%AF%D9%85%D9%88%DA%A9%D8%B1%D8%A7%D8%AA_%DA%A9%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86_(%D8%AD%D8%AF%DA%A9)'}]",17,6
1286.0,آغاز انتشار روزنامه نسیم شمال,"[{'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}, {'text': 'نسیم شمال', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%B3%DB%8C%D9%85_%D8%B4%D9%85%D8%A7%D9%84'}]",18,6
1299.0,جنگ‌های خیابانی بین قوای قزاق و طرفداران شیخ محمد خیابانی آغاز شد.,"[{'text': 'قوای قزاق', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D9%88%D8%A7%DB%8C_%D9%82%D8%B2%D8%A7%D9%82'}]",18,6
1330.0,تحریم ایران توسط بریتانیا،‌ به‌دلیل ملی شدن صنعت نفت,"[{'text': 'بریتانیا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%DB%8C%D8%AA%D8%A7%D9%86%DB%8C%D8%A7'}]",18,6
1370.0,استقلال تاجیکستان,"[{'text': 'تاجیکستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%AC%DB%8C%DA%A9%D8%B3%D8%AA%D8%A7%D9%86'}]",18,6
1392.0,تصادف اتوبوس‌ها در آزادراه تهران - قم,"[{'text': 'تصادف اتوبوس\u200cها در آزادراه تهران - قم', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%B5%D8%A7%D8%AF%D9%81_%D8%A7%D8%AA%D9%88%D8%A8%D9%88%D8%B3%E2%80%8C%D9%87%D8%A7_%D8%AF%D8%B1_%D8%A2%D8%B2%D8%A7%D8%AF%D8%B1%D8%A7%D9%87_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_-_%D9%82%D9%85'}]",18,6
1386.0,حادثه ۱۹ شهریور فروند هواگرد آموزشی,"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۹ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B9_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",19,6
1390.0,حادثه رزمایش ۱۹ شهریور هواگرد نظامی نورثروپ اف-۵,"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۹ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B9_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",19,6
1398.0,رقابت ۱۹ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال هنگ کنگ در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا) و مرحله مقدماتی جام ملت‌های آسیا ۲۰۲۳,"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۹ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B9_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",19,6
1174.0,پایان نبرد کرتسانیسی,"[{'text': 'نبرد کرتسانیسی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%DA%A9%D8%B1%D8%AA%D8%B3%D8%A7%D9%86%DB%8C%D8%B3%DB%8C'}]",20,6
1307.0,آغاز به‌کار بانک ملی ایران,"[{'text': 'بانک ملی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D9%86%DA%A9_%D9%85%D9%84%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",20,6
1332.0,کشف شاخه نظامی حزب توده در تهران,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",20,6
1346.0,برگزاری نخستین جشن هنر شیراز,"[{'text': 'جشن هنر شیراز', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%B4%D9%86_%D9%87%D9%86%D8%B1_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2'}]",20,6
1353.0,رقابت ۲۰ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در بازی‌های آسیایی ۱۹۷۴,"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",20,6
1387.0,زمین‌لرزه بندرعباس,[],20,6
1392.0,قهرمانی تیم ملی فوتبال افغانستان در مسابقات جنوب آسیا.,"[{'text': 'تیم ملی فوتبال افغانستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%DB%8C%D9%85_%D9%85%D9%84%DB%8C_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86'}]",20,6
1403.0,رقابت ۲۰ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال امارات در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۶ (آسیا),"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",20,6
1391.0,رقابت ۲۱ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال لبنان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۱ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",21,6
1397.0,آغاز اعتصاب سراسری کردستان,"[{'text': 'اعتصاب سراسری کردستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%AA%D8%B5%D8%A7%D8%A8_%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C_%DA%A9%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86'}]",21,6
1402.0,انحلال رسمی مؤسسه اعتباری توسعه توسط بانک مرکزی,"[{'text': 'مؤسسه اعتباری توسعه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%A4%D8%B3%D8%B3%D9%87_%D8%A7%D8%B9%D8%AA%D8%A8%D8%A7%D8%B1%DB%8C_%D8%AA%D9%88%D8%B3%D8%B9%D9%87'}]",21,6
1227.0,آغاز پادشاهی ناصرالدین‌شاه,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'ناصرالدین\u200cشاه', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86%E2%80%8C%D8%B4%D8%A7%D9%87'}]",22,6
1395.0,آغاز جام حذفی فوتبال ایران ۹۶–۱۳۹۵,"[{'text': 'جام حذفی فوتبال ایران ۹۶–۱۳۹۵', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85_%D8%AD%D8%B0%D9%81%DB%8C_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%DB%B9%DB%B6%E2%80%93%DB%B1%DB%B3%DB%B9%DB%B5'}]",22,6
1399.0,آخرین محاکمه آرمان عبدالعالی ؛ دوست و عامل جنایت قتل غزاله شکور,"[{'text': 'قتل غزاله شکور', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84_%D8%BA%D8%B2%D8%A7%D9%84%D9%87_%D8%B4%DA%A9%D9%88%D8%B1'}]",22,6
1400.0,لغو سند ۲۰۳۰ یونسکو به دستور سید ابراهیم رئیسی,[],22,6
1329.0,حادثه ۲۳ شهریور فروند داگلاس دی‌سی-۳,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۳ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B3_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",23,6
1381.0,آغاز قتل‌های محفلی کرمان,"[{'text': 'قتل\u200cهای محفلی کرمان', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84%E2%80%8C%D9%87%D8%A7%DB%8C_%D9%85%D8%AD%D9%81%D9%84%DB%8C_%DA%A9%D8%B1%D9%85%D8%A7%D9%86'}]",23,6
1385.0,سفر انوشه انصاری به‌عنوان نخستین زن گردشگر فضایی به دور مدار زمین,"[{'text': 'انوشه انصاری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D9%88%D8%B4%D9%87_%D8%A7%D9%86%D8%B5%D8%A7%D8%B1%DB%8C'}]",23,6
1397.0,حمله سفارت ایران در پاریس,[],23,6
1310.0,ثبت ملی سلیمان‌تپه (ایلام) با شماره ثبت ۱ به عنوان یکی از آثار ملی ایران,"[{'text': 'آثار ملی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AB%D8%A7%D8%B1_%D9%85%D9%84%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'سلیمان\u200cتپه (ایلام)', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%E2%80%8C%D8%AA%D9%BE%D9%87_(%D8%A7%DB%8C%D9%84%D8%A7%D9%85)'}]",24,6
1310.0,ثبت ملی تپه بکسایه با شماره ثبت ۲ به عنوان یکی از آثار ملی ایران,"[{'text': 'آثار ملی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AB%D8%A7%D8%B1_%D9%85%D9%84%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'تپه بکسایه', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%BE%D9%87_%D8%A8%DA%A9%D8%B3%D8%A7%DB%8C%D9%87'}]",24,6
1310.0,ثبت ملی سبعات خزیر (چهار ریز) با شماره ثبت ۳ به عنوان یکی از آثار ملی ایران,"[{'text': 'آثار ملی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AB%D8%A7%D8%B1_%D9%85%D9%84%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'سبعات خزیر (چهار ریز)', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A8%D8%B9%D8%A7%D8%AA_%D8%AE%D8%B2%DB%8C%D8%B1_(%DA%86%D9%87%D8%A7%D8%B1_%D8%B1%DB%8C%D8%B2)'}]",24,6
1310.0,ثبت ملی تپه شیروان با شماره ثبت ۴ به عنوان یکی از آثار ملی ایران,"[{'text': 'آثار ملی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AB%D8%A7%D8%B1_%D9%85%D9%84%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'تپه شیروان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%BE%D9%87_%D8%B4%DB%8C%D8%B1%D9%88%D8%A7%D9%86'}]",24,6
1310.0,ثبت ملی تپه لالار با شماره ثبت ۵ به عنوان یکی از آثار ملی ایران,"[{'text': 'آثار ملی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AB%D8%A7%D8%B1_%D9%85%D9%84%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'تپه لالار', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%BE%D9%87_%D9%84%D8%A7%D9%84%D8%A7%D8%B1'}]",24,6
1310.0,ثبت ملی سیمره (شهر) با شماره ثبت ۶ به عنوان یکی از آثار ملی ایران,"[{'text': 'آثار ملی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AB%D8%A7%D8%B1_%D9%85%D9%84%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'سیمره (شهر)', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%85%D8%B1%D9%87_(%D8%B4%D9%87%D8%B1)'}]",24,6
1310.0,ثبت ملی تپه‌های طرهان با شماره ثبت ۷ به عنوان یکی از آثار ملی ایران,"[{'text': 'آثار ملی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AB%D8%A7%D8%B1_%D9%85%D9%84%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'تپه\u200cهای طرهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%BE%D9%87%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%B7%D8%B1%D9%87%D8%A7%D9%86'}]",24,6
1310.0,ثبت ملی تپه‌های لارتبا شماره ثبت ۸ به عنوان یکی از آثار ملی ایران,"[{'text': 'آثار ملی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AB%D8%A7%D8%B1_%D9%85%D9%84%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'تپه\u200cهای لارت', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%BE%D9%87%E2%80%8C%D9%87%D8%A7%DB%8C_%D9%84%D8%A7%D8%B1%D8%AA'}]",24,6
