year,title,links,day,month
1400,انتشار گزارش قتل با اسم رمز «ناموس» توسط الهه محمدی,"[{'text': 'الهه محمدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%84%D9%87%D9%87_%D9%85%D8%AD%D9%85%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",30,7
1402,اعلام رسمی,[],30,7
1101,پایان سقوط اصفهان,"[{'text': 'سقوط اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%82%D9%88%D8%B7_%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}]",1,8
1358,روز استقلال کانون کارشناسان رسمی دادگستری,"[{'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}]",1,8
1377,برگزاری انتخابات دوره سوم مجلس خبرگان رهبری,"[{'text': 'دوره سوم مجلس خبرگان رهبری', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%87_%D8%B3%D9%88%D9%85_%D9%85%D8%AC%D9%84%D8%B3_%D8%AE%D8%A8%D8%B1%DA%AF%D8%A7%D9%86_%D8%B1%D9%87%D8%A8%D8%B1%DB%8C'}]",1,8
1400,جنجال آیین معارفه زین‌العابدین رضوی خرم به‌عنوان استاندار آذربایجان شرقی,"[{'text': 'آذر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'زین\u200cالعابدین رضوی خرم', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D8%B9%D8%A7%D8%A8%D8%AF%DB%8C%D9%86_%D8%B1%D8%B6%D9%88%DB%8C_%D8%AE%D8%B1%D9%85'}]",1,8
1070,به رسمیت شناختن حاکمیت هخامنشیان بر قبرس، در زمان اردشیر یکم (پسر خشایارشا)، با امضای قراردادی میان دولت ایران و رئیس هیئت اعزامی یونان در شوش، عهدنامه کالیاس.,"[{'text': 'اردشیر یکم', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%B4%DB%8C%D8%B1_%DB%8C%DA%A9%D9%85'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'خشایارشا', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B4%D8%A7%DB%8C%D8%A7%D8%B1%D8%B4%D8%A7'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'شوش', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B4'}, {'text': 'عهدنامه کالیاس', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%DA%A9%D8%A7%D9%84%DB%8C%D8%A7%D8%B3'}, {'text': 'قبرس', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A8%D8%B1%D8%B3'}, {'text': 'هخامنشیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D9%86%D8%B4%D8%A7%D9%87%DB%8C_%D9%87%D8%AE%D8%A7%D9%85%D9%86%D8%B4%DB%8C'}, {'text': 'یونان', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D9%86%D8%A7%D9%86'}]",2,8
1192,پایان جنگ ایران و روسیه (۱۸۱۳–۱۸۰۴),"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'جنگ ایران و روسیه (۱۸۱۳–۱۸۰۴)', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%B1%D9%88%D8%B3%DB%8C%D9%87_(%DB%B1%DB%B8%DB%B1%DB%B3%E2%80%93%DB%B1%DB%B8%DB%B0%DB%B4)'}]",2,8
1192,انعقاد عهدنامه گلستان، میان ایران دوره قاجاریان و روسیه تزاری، برابر با ۲۴ اکتبر ۱۸۱۳ (میلادی),"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'روسیه تزاری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B3%DB%8C%D9%87_%D8%AA%D8%B2%D8%A7%D8%B1%DB%8C'}, {'text': 'عهدنامه گلستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86'}, {'text': 'قاجاریان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D8%AF%D9%85%D8%A7%D9%86_%D9%82%D8%A7%D8%AC%D8%A7%D8%B1'}, {'text': '۱۸۱۳ (میلادی)', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1%DB%B8%DB%B1%DB%B3_(%D9%85%DB%8C%D9%84%D8%A7%D8%AF%DB%8C)'}, {'text': '۲۴ اکتبر', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B4_%D8%A7%DA%A9%D8%AA%D8%A8%D8%B1'}]",2,8
1298,قطع کمک‌های غیرنقدی، ایالات متحده آمریکا به ایران، در پی امضای قرارداد ۱۹۱۹، میان ایران و انگلستان,"[{'text': 'انگلستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%86%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86'}, {'text': 'ایالات متحده آمریکا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%A7%D9%84%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'قرارداد ۱۹۱۹', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%B1%D8%A7%D8%B1%D8%AF%D8%A7%D8%AF_%DB%B1%DB%B9%DB%B1%DB%B9'}]",2,8
1302,استعفای مشیرالدوله از دولت,[],2,8
1356,برگزاری نخستین مراسم عزاداری به مناسبت درگذشت سید مصطفی خمینی، در ایران، در مسجد اعظم قم,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'سید مصطفی خمینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D8%AE%D9%85%DB%8C%D9%86%DB%8C'}, {'text': 'قم', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D9%85'}]",2,8
1357,تظاهرات ضدسلطنتی، مردم در شهرهای گرگان و قم,"[{'text': 'قم', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D9%85'}, {'text': 'گرگان', 'url': 'https://fa.wikipedia.org/wiki/%DA%AF%D8%B1%DA%AF%D8%A7%D9%86'}]",2,8
1358,ایجاد قانون اساسی جمهوری اسلامی ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'قانون اساسی جمهوری اسلامی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D9%86%D9%88%D9%86_%D8%A7%D8%B3%D8%A7%D8%B3%DB%8C_%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",2,8
1377,برگزاری انتخابات سومین دوره مجلس خبرگان رهبری,"[{'text': 'مجلس خبرگان رهبری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%84%D8%B3_%D8%AE%D8%A8%D8%B1%DA%AF%D8%A7%D9%86_%D8%B1%D9%87%D8%A8%D8%B1%DB%8C'}]",2,8
1401,حمله به هنرستان صدر تهران,"[{'text': 'حمله به هنرستان صدر تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%A8%D9%87_%D9%87%D9%86%D8%B1%D8%B3%D8%AA%D8%A7%D9%86_%D8%B5%D8%AF%D8%B1_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",2,8
663,کشته شدن خواجه شمس‌الدین جوینی، (صاحبدیوان)، ادیب، شاعر و وزیر ارغون‌خان (چهارمین ایلخانان),"[{'text': 'ادیب', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AF%D8%A8%DB%8C%D8%A7%D8%AA'}, {'text': 'ارغون\u200cخان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%BA%D9%88%D9%86%E2%80%8C%D8%AE%D8%A7%D9%86'}, {'text': 'ایلخانان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D9%84%D8%AE%D8%A7%D9%86%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'شاعر', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D8%B9%D8%B1'}, {'text': 'شمس\u200cالدین جوینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%85%D8%B3%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D9%85%D8%AD%D9%85%D8%AF_%D8%AC%D9%88%DB%8C%D9%86%DB%8C'}, {'text': 'وزیر', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%B2%DB%8C%D8%B1'}]",2,8
1381,انشار آخرین شماره هفته نامه گل آقا,[],2,8
1383,گشایش نخستین جشنواره هنری قرآن کریم در تهران,[],2,8
1379,رقابت ۲ آبان تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در جام ملت‌های آسیا ۲۰۰۰,"[{'text': 'آبان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%A8%D8%A7%D9%86'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",2,8
1386,صعود باشگاه فوتبال سپاهان به جام باشگاه‌های جهان به عنوان اولین تیم ایرانی,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'باشگاه فوتبال سپاهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B4%DA%AF%D8%A7%D9%87_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%B3%D9%BE%D8%A7%D9%87%D8%A7%D9%86'}]",2,8
1240,اولین خط تلگراف قاره‌پیما، در ایالات متحده آمریکا، با ارسال پیام «به پایان رسید.» تکمیل شد.,"[{'text': 'ایالات متحده آمریکا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%A7%D9%84%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7'}, {'text': 'تلگراف', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%84%DA%AF%D8%B1%D8%A7%D9%81'}, {'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}]",2,8
1290,ارویل رایت موفق شد تا با هواپیمای بدون موتور خود، به مدت ۹ دقیقه و ۴۵ ثانیه در کیل دویل هیل ایالت کارولینای شمالی، در هوا پرواز کند.,"[{'text': 'کارولینای شمالی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D9%88%D9%84%DB%8C%D9%86%D8%A7%DB%8C_%D8%B4%D9%85%D8%A7%D9%84%DB%8C'}]",2,8
1325,دوربین عکاسی نصب شده بر روی موشک وی ۲-شماره ۱۳، اولین تصویر از زمین از خارج از جو زمین را گرفت.,"[{'text': 'زمین', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%85%DB%8C%D9%86'}, {'text': 'موشک', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%88%D8%B4%DA%A9'}]",2,8
1374,خورشیدگرفتگی کامل در بیرجند، به مدت ۳۰ ثانیه.,"[{'text': 'بیرجند', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%D8%B1%D8%AC%D9%86%D8%AF'}, {'text': 'خورشیدگرفتگی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D9%88%D8%B1%D8%B4%DB%8C%D8%AF%DA%AF%D8%B1%D9%81%D8%AA%DA%AF%DB%8C'}]",2,8
1352,جنگ یوم کیپور پایان یافت.,"[{'text': 'جنگ یوم کیپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%DB%8C%D9%88%D9%85_%DA%A9%DB%8C%D9%BE%D9%88%D8%B1'}]",2,8
1286,شکل‌گیری کابینه میرزا ابوالقاسم خان ناصرالملک در زمان محمدعلی شاه قاجار,"[{'text': 'قاجار', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%82%D8%A7%D8%AC%D8%A7%D8%B1%DB%8C'}, {'text': 'محمدعلی شاه قاجار', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C%E2%80%8C%D8%B4%D8%A7%D9%87'}]",3,8
1299,استعفای مشیرالدوله نخست‌وزیر احمدشاه,"[{'text': 'احمدشاه', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF%D8%B4%D8%A7%D9%87'}]",3,8
1302,آغاز نخست‌وزیری رضاخان سردار سپه,"[{'text': 'رضاخان سردار سپه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}]",3,8
1303,ورود بارولیمیک نماینده کمپانی یونکرس به تهران جهت صادرات بالگرد به ایران,"[{'text': 'یونکرس', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D9%86%DA%A9%D8%B1%D8%B3'}]",3,8
1318,با برکناری محمود جم، احمد متین دفتری با حکم رضاشاه پهلوی نخست‌وزیر شد.,"[{'text': 'احمد متین دفتری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D8%AA%DB%8C%D9%86%E2%80%8C%D8%AF%D9%81%D8%AA%D8%B1%DB%8C'}, {'text': 'رضاشاه پهلوی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}, {'text': 'محمود جم', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%AC%D9%85'}]",3,8
1340,نیروگاه آبی سد کرج به بهره‌برداری رسید.,"[{'text': 'سد کرج', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%AF_%D8%A7%D9%85%DB%8C%D8%B1%DA%A9%D8%A8%DB%8C%D8%B1'}, {'text': 'نیروگاه آبی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D9%82_%D8%A2%D8%A8%DB%8C'}]",3,8
1357,تحصن دانشجویان در بسیاری از دانشگاه‌ها و آزادی ۱۱۰۰ تن از معترضان به حکومت پهلوی از زندان‌ها,"[{'text': 'حکومت پهلوی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%BE%D9%87%D9%84%D9%88%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",3,8
1359,آغاز عملیات جاده ماهشهر برای عقب راندن نیروهای عراقی از شرق رود کارون,"[{'text': 'رود کارون', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D9%88%D9%86'}]",3,8
1346,تاج گذاری محمد رضا پهلوی و همسرش و فرزندش در کاخ گلستان,"[{'text': 'تاج گذاری', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%AC%E2%80%8C%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C'}, {'text': 'محمد رضا پهلوی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%BE%D9%87%D9%84%D9%88%DB%8C'}, {'text': 'کاخ گلستان', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%AE_%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86'}]",4,8
1400,حمله سایبری آبان,"[{'text': 'آبان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%A8%D8%A7%D9%86'}]",4,8
1401,مراسم چهلم مهسا امینی,"[{'text': 'مراسم چهلم مهسا امینی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%A7%D8%B3%D9%85_%DA%86%D9%87%D9%84%D9%85_%D9%85%D9%87%D8%B3%D8%A7_%D8%A7%D9%85%DB%8C%D9%86%DB%8C'}]",4,8
1396,انفجار آبان پالایشگاه نفت تهران,"[{'text': 'آبان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%A8%D8%A7%D9%86'}]",5,8
1376,پایان نگارش جن‌نامه توسط هوشنگ گلشیری,"[{'text': 'جن\u200cنامه', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%86%E2%80%8C%D9%86%D8%A7%D9%85%D9%87'}]",6,8
1389,راه‌اندازی شبکه تلویزیونی من‌وتو,[],6,8
1389,جنایت میدان کاج تهران,"[{'text': 'جنایت میدان کاج تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%86%D8%A7%DB%8C%D8%AA_%D9%85%DB%8C%D8%AF%D8%A7%D9%86_%DA%A9%D8%A7%D8%AC_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",6,8
1399,غرق‌شدن مهاجران اهل ایران در کانال مانش,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'غرق\u200cشدن مهاجران اهل ایران در کانال مانش', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D8%B1%D9%82%E2%80%8C%D8%B4%D8%AF%D9%86_%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D8%A7%D9%86_%D8%A7%D9%87%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D8%AF%D8%B1_%DA%A9%D8%A7%D9%86%D8%A7%D9%84_%D9%85%D8%A7%D9%86%D8%B4'}]",6,8
539,ورود کوروش بزرگ به دولت شهر بابل و آزاد کردن یهودیان,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",7,8
1401,وزارت اطلاعات و سازمان اطلاعات سپاه پاسداران انقلاب اسلامی با انتشار بیانه‌ای الهه محمدی و نیلوفر حامدی را سرویس‌های جاسوسی غربی معرفی کردند,"[{'text': 'الهه محمدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%84%D9%87%D9%87_%D9%85%D8%AD%D9%85%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",7,8
1394,سیل ایلام,[],8,8
1396,حادثه ۸ آبان هواپیمای آموزشی,"[{'text': 'آبان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%A8%D8%A7%D9%86'}]",8,8
1191,نبرد اصلاندوز,"[{'text': 'نبرد اصلاندوز', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%D8%A7%D8%B5%D9%84%D8%A7%D9%86%D8%AF%D9%88%D8%B2'}]",9,8
1304,تصویب قانون خلع حکومت قاجاریان,[],9,8
1362,تصویب قطعنامه ۵۴۰ شورای امنیت,"[{'text': 'قطعنامه ۵۴۰ شورای امنیت', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%B7%D8%B9%D9%86%D8%A7%D9%85%D9%87_%DB%B5%DB%B4%DB%B0_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D8%A7%D9%85%D9%86%DB%8C%D8%AA'}]",9,8
1305,انقراض قاجاریه,[],10,8
1305,تشکیل سلسله شاهنشاهی پهلوی,[],10,8
1365,حادثه ۱۱ آبان فروند هواپیمای سی ۱۳۰ نهاجا,"[{'text': 'آبان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%A8%D8%A7%D9%86'}, {'text': '۱ آبان', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1_%D8%A2%D8%A8%D8%A7%D9%86'}]",11,8
1113,آغاز محاصره گنجه,[],12,8
1306,انگلستان، سلسله پهلوی را به رسمیت شناخت,"[{'text': 'انگلستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%86%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86'}]",12,8
1365,رسوایی ماجرای مک‌فارلین در ایران توسط مجله لبنانی الشراع,"[{'text': 'ماجرای مک\u200cفارلین', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%AC%D8%B1%D8%A7%DB%8C_%D9%85%DA%A9%E2%80%8C%D9%81%D8%A7%D8%B1%D9%84%DB%8C%D9%86'}]",12,8
1400,بازداشت گوهر عشقی و خانواده او توسط ماموران امنیتی ایران,"[{'text': 'گوهر عشقی', 'url': 'https://fa.wikipedia.org/wiki/%DA%AF%D9%88%D9%87%D8%B1_%D8%B9%D8%B4%D9%82%DB%8C'}]",12,8
1400,حادثه آبان دریای عمان,"[{'text': 'آبان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%A8%D8%A7%D9%86'}]",12,8
1401,درگیری‌های کرج,[],12,8
1402,آتش‌سوزی کمپ ترک اعتیاد لنگرود,"[{'text': 'آتش\u200cسوزی کمپ ترک اعتیاد لنگرود', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%D8%B4%E2%80%8C%D8%B3%D9%88%D8%B2%DB%8C_%DA%A9%D9%85%D9%BE_%D8%AA%D8%B1%DA%A9_%D8%A7%D8%B9%D8%AA%DB%8C%D8%A7%D8%AF_%D9%84%D9%86%DA%AF%D8%B1%D9%88%D8%AF'}]",12,8
1403,دختر علوم تحقیقات,"[{'text': 'دختر علوم تحقیقات', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%AE%D8%AA%D8%B1_%D8%B9%D9%84%D9%88%D9%85_%D8%AA%D8%AD%D9%82%DB%8C%D9%82%D8%A7%D8%AA'}]",12,8
1343,تبعید روح‌الله خمینی به ترکیه,[],13,8
1358,گروگان‌گیری در سفارت آمریکا,[],13,8
1382,تصویب سند چشم‌انداز ۱۴۰۴ ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'سند چشم\u200cانداز ۱۴۰۴ ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%86%D8%AF_%DA%86%D8%B4%D9%85%E2%80%8C%D8%A7%D9%86%D8%AF%D8%A7%D8%B2_%DB%B1%DB%B4%DB%B0%DB%B4_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",13,8
1388,تظاهرات هواداران جنبش سبز,[],13,8
1388,آتش‌سوزی بازار تبریز,"[{'text': 'آتش\u200cسوزی بازار تبریز', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%D8%B4%E2%80%8C%D8%B3%D9%88%D8%B2%DB%8C_%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1_%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2'}]",13,8
1401,جمعه خونین خاش,"[{'text': 'جمعه', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B9%D9%87'}, {'text': 'جمعه خونین خاش', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B9%D9%87_%D8%AE%D9%88%D9%86%DB%8C%D9%86_%D8%AE%D8%A7%D8%B4'}]",13,8
243,بنیان نهادن سلسلهٔ علویان طبرستان توسط داعی کبیر در آمل.,"[{'text': 'آمل', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D9%85%D9%84'}, {'text': 'داعی کبیر', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B9%DB%8C_%DA%A9%D8%A8%DB%8C%D8%B1'}, {'text': 'علویان طبرستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%D9%88%DB%8C%D8%A7%D9%86_%D8%B7%D8%A8%D8%B1%D8%B3%D8%AA%D8%A7%D9%86'}]",14,8
1305,روس سلسله پهلوی را به رسمیت شناخت,[],14,8
1311,تأسیس نیروی دریایی ارتش توسط رضاشاه و آغاز به کار نیروی دریایی ایران,"[{'text': 'نیروی دریایی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D8%B1%D9%88%DB%8C_%D8%AF%D8%B1%DB%8C%D8%A7%DB%8C%DB%8C'}]",14,8
1357,انحلال دولت سوم جعفر شریف‌امامی,"[{'text': 'دولت سوم جعفر شریف\u200cامامی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D9%84%D8%AA_%D8%B3%D9%88%D9%85_%D8%AC%D8%B9%D9%81%D8%B1_%D8%B4%D8%B1%DB%8C%D9%81%E2%80%8C%D8%A7%D9%85%D8%A7%D9%85%DB%8C'}]",14,8
1366,گشایش نخستین نمایشگاه بین‌المللی کتاب تهران,"[{'text': 'نمایشگاه بین\u200cالمللی کتاب تهران', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87_%D8%A8%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C_%DA%A9%D8%AA%D8%A7%D8%A8_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",14,8
1314,بنیانگذاری بیمه ایران,"[{'text': 'بیمه ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%D9%85%D9%87_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",15,8
1357,‌ تشکیل دولت نظامی غلامرضا ازهاری,"[{'text': 'دولت نظامی غلامرضا ازهاری', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D9%84%D8%AA_%D9%86%D8%B8%D8%A7%D9%85%DB%8C_%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D8%A7%D8%B2%D9%87%D8%A7%D8%B1%DB%8C'}]",15,8
1358,انحلال دولت موقت ایران,"[{'text': 'دولت موقت ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D9%84%D8%AA_%D9%85%D9%88%D9%82%D8%AA_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",15,8
