year,month,day,person,details,link,person_link,year_gregorian,month_gregorian,day_gregorian,person_link_english
1385,1,29,سید هادی میرمیران,معمار,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سید هادی میرمیران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%87%D8%A7%D8%AF%DB%8C_%D9%85%DB%8C%D8%B1%D9%85%DB%8C%D8%B1%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%87%D8%A7%D8%AF%DB%8C_%D9%85%DB%8C%D8%B1%D9%85%DB%8C%D8%B1%D8%A7%D9%86,2006,04,18,https://en.wikipedia.org/wiki/Hadi_Mirmiran
1385,2,14,حسین کسبیان,بازیگر (زاده ۱۳۱۲),"[{'text': 'حسین کسبیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%B3%D8%A8%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%B3%D8%A8%DB%8C%D8%A7%D9%86,2006,05,04,<No English page found>
1385,2,29,صبار فرمانفرمائیان,پزشک و سیاستمدار ایرانی، وزیر بهداری دولت محمد مصدق و رئیس انستیتو پاستور ایران,"[{'text': 'صبار فرمانفرمائیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D8%A8%D8%A7%D8%B1_%D9%81%D8%B1%D9%85%D8%A7%D9%86%D9%81%D8%B1%D9%85%D8%A7%D8%A6%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B5%D8%A8%D8%A7%D8%B1_%D9%81%D8%B1%D9%85%D8%A7%D9%86%D9%81%D8%B1%D9%85%D8%A7%D8%A6%DB%8C%D8%A7%D9%86,2006,05,19,https://en.wikipedia.org/wiki/Sabar_Farmanfarmaian
1385,3,4,یوسف پشندی,بازیگر,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'یوسف پشندی', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%B3%D9%81_%D9%BE%D8%B4%D9%86%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%B3%D9%81_%D9%BE%D8%B4%D9%86%D8%AF%DB%8C,2006,05,25,<No English page found>
1385,3,10,محمود اعتمادزاده,نویسنده، مترجم و فعال سیاسی,"[{'text': 'محمود اعتمادزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85.%D8%A7._%D8%A8%D9%87%E2%80%8C%D8%A2%D8%B0%DB%8C%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%85.%D8%A7._%D8%A8%D9%87%E2%80%8C%D8%A2%D8%B0%DB%8C%D9%86,2006,05,31,https://en.wikipedia.org/wiki/Mahmoud_Etemadzadeh
1385,4,16,سید جواد ذاکر طباطبایی,مداح,"[{'text': 'سید جواد ذاکر طباطبایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AC%D9%88%D8%A7%D8%AF_%D8%B0%D8%A7%DA%A9%D8%B1_%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AC%D9%88%D8%A7%D8%AF_%D8%B0%D8%A7%DA%A9%D8%B1_%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%DB%8C%DB%8C,2006,07,07,<No English page found>
1385,4,25,علیرضا شاپور شهبازی,باستان شناس,"[{'text': 'علیرضا شاپور شهبازی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D8%B4%D8%A7%D9%BE%D9%88%D8%B1_%D8%B4%D9%87%D8%A8%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D8%B4%D8%A7%D9%BE%D9%88%D8%B1_%D8%B4%D9%87%D8%A8%D8%A7%D8%B2%DB%8C,2006,07,16,https://en.wikipedia.org/wiki/Alireza_Shapour_Shahbazi
1385,5,5,جعفر بزرگی,خواننده و بازیگر,"[{'text': 'جعفر بزرگی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%B9%D9%81%D8%B1_%D8%A8%D8%B2%D8%B1%DA%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AC%D8%B9%D9%81%D8%B1_%D8%A8%D8%B2%D8%B1%DA%AF%DB%8C,2006,07,27,<No English page found>
1385,5,28,شعبان جعفری,از بازیگران اصلی کودتای ۲۸ مرداد,"[{'text': 'شعبان جعفری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%B9%D8%A8%D8%A7%D9%86_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B4%D8%B9%D8%A8%D8%A7%D9%86_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C,2006,08,19,https://en.wikipedia.org/wiki/Shaban_Jafari
1385,6,15,ولی‌الله فیض مهدوی,از اعضای سازمان مجاهدین خلق ایران,"[{'text': 'ولی\u200cالله فیض مهدوی', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D9%84%DB%8C%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%81%DB%8C%D8%B6_%D9%85%D9%87%D8%AF%D9%88%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%88%D9%84%DB%8C%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%81%DB%8C%D8%B6_%D9%85%D9%87%D8%AF%D9%88%DB%8C,2006,09,06,<No English page found>
1385,7,1,جلال همتی,خواننده موسیقی مردمی (فولکلوریک) ایران,"[{'text': 'جلال همتی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%84%D8%A7%D9%84_%D9%87%D9%85%D8%AA%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AC%D9%84%D8%A7%D9%84_%D9%87%D9%85%D8%AA%DB%8C,2006,09,23,<No English page found>
1385,7,11,عمران صلاحی,شاعر، نویسنده، مترجم و طنزپرداز,"[{'text': 'عمران صلاحی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D8%B1%D8%A7%D9%86_%D8%B5%D9%84%D8%A7%D8%AD%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D8%B1%D8%A7%D9%86_%D8%B5%D9%84%D8%A7%D8%AD%DB%8C,2006,10,03,<No English page found>
1385,8,2,پرویز ملک‌زاده,فیلمبردار,"[{'text': 'پرویز ملک\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D9%85%D9%84%DA%A9%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D9%85%D9%84%DA%A9%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,2006,10,24,<No English page found>
1385,8,27,عبدالعلی همایون,بازیگر,"[{'text': 'عبدالعلی همایون', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D9%84%DB%8C_%D9%87%D9%85%D8%A7%DB%8C%D9%88%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D9%84%DB%8C_%D9%87%D9%85%D8%A7%DB%8C%D9%88%D9%86,2006,11,18,<No English page found>
1385,9,5,بابک بیات,آهنگساز,"[{'text': 'بابک بیات', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%DA%A9_%D8%A8%DB%8C%D8%A7%D8%AA'}]",https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%DA%A9_%D8%A8%DB%8C%D8%A7%D8%AA,2006,11,26,https://en.wikipedia.org/wiki/Babak_Bayat
1385,9,26,فرخ غفاری,سینماشناس، مورّخ، ناقد، کارگردان، پایه‌گذارِ کانونِ فیلم و فیلم‌خانهٔ ملّیِ ایران و از پیشگامان سینمای مدرن ایران,"[{'text': 'فرخ غفاری', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%AE_%D8%BA%D9%81%D8%A7%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%AE_%D8%BA%D9%81%D8%A7%D8%B1%DB%8C,2006,12,17,https://en.wikipedia.org/wiki/Farrokh_Ghaffari
1385,9,28,محمد محمدی اشتهاردی,نویسنده,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'محمد محمدی اشتهاردی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%AD%D9%85%D8%AF%DB%8C_%D8%A7%D8%B4%D8%AA%D9%87%D8%A7%D8%B1%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%AD%D9%85%D8%AF%DB%8C_%D8%A7%D8%B4%D8%AA%D9%87%D8%A7%D8%B1%D8%AF%DB%8C,2006,12,19,<No English page found>
1385,9,29,ناصر عبداللهی,خواننده,"[{'text': 'ناصر عبداللهی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87%DB%8C,2006,12,20,https://en.wikipedia.org/wiki/Naser_Abdollahi
1385,10,9,صدام حسین,رئیس‌جمهور پیشین عراق,"[{'text': 'صدام حسین', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D8%AF%D8%A7%D9%85_%D8%AD%D8%B3%DB%8C%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B5%D8%AF%D8%A7%D9%85_%D8%AD%D8%B3%DB%8C%D9%86,2006,12,30,https://en.wikipedia.org/wiki/Saddam_Hussein
1385,10,26,اردشیر حسین‌پور,از دانشمندان برنامه هسته‌ای ایران,"[{'text': 'اردشیر حسین\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%B4%DB%8C%D8%B1_%D8%AD%D8%B3%DB%8C%D9%86%E2%80%8C%D9%BE%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%B4%DB%8C%D8%B1_%D8%AD%D8%B3%DB%8C%D9%86%E2%80%8C%D9%BE%D9%88%D8%B1,2007,01,16,https://en.wikipedia.org/wiki/Ardeshir_Hosseinpour
1385,11,16,اصغر پارسا,سخنگوی فراکسیون جبهه ملی ایران در دوره هفدهم مجلس شورای ملی,"[{'text': 'اصغر پارسا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D8%BA%D8%B1_%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D8%BA%D8%B1_%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7,2007,02,05,https://en.wikipedia.org/wiki/Asghar_Parsa
1386,1,5,یدالله بهزاد,شاعر,"[{'text': 'یدالله بهزاد', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A8%D9%87%D8%B2%D8%A7%D8%AF'}]",https://fa.wikipedia.org/wiki/%DB%8C%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A8%D9%87%D8%B2%D8%A7%D8%AF,2007,03,25,<No English page found>
1386,2,29,فخرالدین حجازی,نماینده دوره نخست مجلس شورای اسلامی و دوره دوم مجلس شورای اسلامی و دوره سوم مجلس شورای اسلامی از حوزه انتخابیه تهران، ری، شمیرانات، اسلامشهر و پردیس,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'فخرالدین حجازی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%AE%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AD%D8%AC%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%AE%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AD%D8%AC%D8%A7%D8%B2%DB%8C,2007,05,19,https://en.wikipedia.org/wiki/Fakhreddin_Hejazi
1386,4,22,فاخره صبا,خواننده اپرا (متسوسوپرانو)، نویسنده و فرهنگ‌نویس (زاده ۱۲۹۹),"[{'text': 'فاخره صبا', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%AE%D8%B1%D9%87_%D8%B5%D8%A8%D8%A7'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%AE%D8%B1%D9%87_%D8%B5%D8%A8%D8%A7,2007,07,13,https://en.wikipedia.org/wiki/Fakhereh_Saba
1386,4,27,کارو دردریان,نویسنده و برادر ویگن,"[{'text': 'کارو دردریان', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D9%88_%D8%AF%D8%B1%D8%AF%D8%B1%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D9%88_%D8%AF%D8%B1%D8%AF%D8%B1%DB%8C%D8%A7%D9%86,2007,07,18,<No English page found>
1386,5,8,علی مشکینی,نخستین رئیس جامعه مدرسین حوزه علمیه قم پس از انقلاب ۱۳۵۷,"[{'text': 'علی مشکینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D9%85%D8%B4%DA%A9%DB%8C%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D9%85%D8%B4%DA%A9%DB%8C%D9%86%DB%8C,2007,07,30,https://en.wikipedia.org/wiki/Ali_Meshkini
1386,5,11,مجید کاووسی‌فر,قاتل حسن احمدی مقدس,"[{'text': 'مجید کاووسی\u200cفر', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%DA%A9%D8%A7%D9%88%D9%88%D8%B3%DB%8C%E2%80%8C%D9%81%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%DA%A9%D8%A7%D9%88%D9%88%D8%B3%DB%8C%E2%80%8C%D9%81%D8%B1,2007,08,02,https://en.wikipedia.org/wiki/Majid_Kavousifar
1386,5,28,باقر آیت‌الله‌زاده شیرازی,از بنیان‌گذاران سازمان میراث فرهنگی، صنایع دستی و گردشگری,"[{'text': 'باقر آیت\u200cالله\u200cزاده شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D9%82%D8%B1_%D8%A2%DB%8C%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D9%82%D8%B1_%D8%A2%DB%8C%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,2007,08,19,https://en.wikipedia.org/wiki/Bagher_Shirazi
1386,6,19,احمد حیدربیگی,نویسنده,"[{'text': 'احمد حیدربیگی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%AD%DB%8C%D8%AF%D8%B1%D8%A8%DB%8C%DA%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%AD%DB%8C%D8%AF%D8%B1%D8%A8%DB%8C%DA%AF%DB%8C,2007,09,10,<No English page found>
1386,6,25,سید مرتضی عسکری,از علمای بزرگ شیعه,"[{'text': 'سید مرتضی عسکری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%B9%D8%B3%DA%A9%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%B9%D8%B3%DA%A9%D8%B1%DB%8C,2007,09,16,https://en.wikipedia.org/wiki/Murtada_Sharif_%27Askari
1386,6,31,پریدخت اقبال‌پور,بازیگر,"[{'text': 'پریدخت اقبال\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%DB%8C%D8%AF%D8%AE%D8%AA_%D8%A7%D9%82%D8%A8%D8%A7%D9%84%E2%80%8C%D9%BE%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%DB%8C%D8%AF%D8%AE%D8%AA_%D8%A7%D9%82%D8%A8%D8%A7%D9%84%E2%80%8C%D9%BE%D9%88%D8%B1,2007,09,22,<No English page found>
1386,7,6,حمید شیرزادگان,فوتبالیست,"[{'text': 'حمید شیرزادگان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%D8%B4%DB%8C%D8%B1%D8%B2%D8%A7%D8%AF%DA%AF%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%D8%B4%DB%8C%D8%B1%D8%B2%D8%A7%D8%AF%DA%AF%D8%A7%D9%86,2007,09,28,https://en.wikipedia.org/wiki/Hamid_Shirzadegan
1386,7,19,محمدحسن فرحبخشیان,شاعر (ز. ۱۳۲۰),"[{'text': 'محمدحسن فرحبخشیان', 'url': 'https://fa.wikipedia.org/wiki/%DA%98%D9%88%D9%84%DB%8C%D8%AF%D9%87_%D9%86%DB%8C%D8%B4%D8%A7%D8%A8%D9%88%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%98%D9%88%D9%84%DB%8C%D8%AF%D9%87_%D9%86%DB%8C%D8%B4%D8%A7%D8%A8%D9%88%D8%B1%DB%8C,2007,10,11,<No English page found>
1386,7,22,زهرا بنی‌یعقوب,نفر ششم کنکور سراسری و پزشک ایرانی که در بازداشتگاه ستاد امر به معروف و نهی از منکر همدان درگذشت,"[{'text': 'زهرا بنی\u200cیعقوب', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%87%D8%B1%D8%A7_%D8%A8%D9%86%DB%8C%E2%80%8C%DB%8C%D8%B9%D9%82%D9%88%D8%A8'}]",https://fa.wikipedia.org/wiki/%D8%B2%D9%87%D8%B1%D8%A7_%D8%A8%D9%86%DB%8C%E2%80%8C%DB%8C%D8%B9%D9%82%D9%88%D8%A8,2007,10,14,https://en.wikipedia.org/wiki/Zahra_Bani_Yaghoub
1386,8,8,قیصر امین‌پور,شاعر,"[{'text': 'قیصر امین\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%DB%8C%D8%B5%D8%B1_%D8%A7%D9%85%DB%8C%D9%86%E2%80%8C%D9%BE%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%82%DB%8C%D8%B5%D8%B1_%D8%A7%D9%85%DB%8C%D9%86%E2%80%8C%D9%BE%D9%88%D8%B1,2007,10,30,https://en.wikipedia.org/wiki/Qeysar_Aminpour
1386,8,26,حامد دامنی,نماینده مجلس و روحانی اهل سنت ایرانی,"[{'text': 'حامد دامنی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D9%85%D8%AF_%D8%AF%D8%A7%D9%85%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D9%85%D8%AF_%D8%AF%D8%A7%D9%85%D9%86%DB%8C,2007,11,17,<No English page found>
1386,10,6,علی‌محمد کاردان,روان‌شناس.,"[{'text': 'علی\u200cمحمد کاردان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D9%85%D8%AD%D9%85%D8%AF_%DA%A9%D8%A7%D8%B1%D8%AF%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D9%85%D8%AD%D9%85%D8%AF_%DA%A9%D8%A7%D8%B1%D8%AF%D8%A7%D9%86,2007,12,27,<No English page found>
1386,10,16,حمید عاملی,گوینده,"[{'text': 'حمید عاملی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%D8%B9%D8%A7%D9%85%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%D8%B9%D8%A7%D9%85%D9%84%DB%8C,2008,01,06,<No English page found>
1386,10,16,محسن پزشکپور,از بنیان‌گذاران حزب ملت ایران و نماینده خرمشهر در دوره بیست و چهارم مجلس شورای ملی,"[{'text': 'محسن پزشکپور', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%BE%D8%B2%D8%B4%DA%A9%D9%BE%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%BE%D8%B2%D8%B4%DA%A9%D9%BE%D9%88%D8%B1,2008,01,06,https://en.wikipedia.org/wiki/Mohsen_Pezeshkpour
1386,10,22,احمد عاشورپور,خواننده و ترانه سرای گیلانی (زاده ۱۲۹۶),"[{'text': 'احمد عاشورپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%B9%D8%A7%D8%B4%D9%88%D8%B1%D9%BE%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%B9%D8%A7%D8%B4%D9%88%D8%B1%D9%BE%D9%88%D8%B1,2008,01,12,<No English page found>
1386,10,23,جعفر شهیدی,مورخ و پژوهشگر (ز. ۱۲۹۷),"[{'text': 'جعفر شهیدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AC%D8%B9%D9%81%D8%B1_%D8%B4%D9%87%DB%8C%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AC%D8%B9%D9%81%D8%B1_%D8%B4%D9%87%DB%8C%D8%AF%DB%8C,2008,01,13,https://en.wikipedia.org/wiki/Jafar_Shahidi
1386,10,23,احمد مجتهدی تهرانی,روحانی و مجتهد (ز. ۱۳۰۲),"[{'text': 'احمد مجتهدی تهرانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D8%AC%D8%AA%D9%87%D8%AF%DB%8C_%D8%AA%D9%87%D8%B1%D8%A7%D9%86%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D8%AC%D8%AA%D9%87%D8%AF%DB%8C_%D8%AA%D9%87%D8%B1%D8%A7%D9%86%DB%8C,2008,01,13,https://en.wikipedia.org/wiki/Ahmad_Mojtahedi_Tehrani
1386,10,25,ابراهیم لطف‌اللهی,زندانی سیاسی,"[{'text': 'ابراهیم لطف\u200cاللهی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D9%84%D8%B7%D9%81%E2%80%8C%D8%A7%D9%84%D9%84%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D9%84%D8%B7%D9%81%E2%80%8C%D8%A7%D9%84%D9%84%D9%87%DB%8C,2008,01,15,<No English page found>
1386,11,9,محمد خشنودی,استاد و عضو هیئت علمی دانشگاه سیستان و بلوچستان,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'محمد خشنودی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AE%D8%B4%D9%86%D9%88%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AE%D8%B4%D9%86%D9%88%D8%AF%DB%8C,2008,01,29,<No English page found>
1386,11,20,ژازه تباتبایی,نقاش و مجسمه‌ساز,"[{'text': 'ژازه تباتبایی', 'url': 'https://fa.wikipedia.org/wiki/%DA%98%D8%A7%D8%B2%D9%87_%D8%AA%D8%A8%D8%A7%D8%AA%D8%A8%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%98%D8%A7%D8%B2%D9%87_%D8%AA%D8%A8%D8%A7%D8%AA%D8%A8%D8%A7%DB%8C%DB%8C,2008,02,09,https://en.wikipedia.org/wiki/Jazeh_Tabatabai
1386,12,29,ثمین باغچه‌بان,آهنگساز و نویسنده,"[{'text': 'ثمین باغچه\u200cبان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AB%D9%85%DB%8C%D9%86_%D8%A8%D8%A7%D8%BA%DA%86%D9%87%E2%80%8C%D8%A8%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%AB%D9%85%DB%8C%D9%86_%D8%A8%D8%A7%D8%BA%DA%86%D9%87%E2%80%8C%D8%A8%D8%A7%D9%86,2008,03,19,https://en.wikipedia.org/wiki/Samin_Baghtcheban
1387,1,3,داوود اسدی,بازیگر (زاده ۱۳۴۸),"[{'text': 'داوود اسدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%88%D9%88%D8%AF_%D8%A7%D8%B3%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%88%D9%88%D8%AF_%D8%A7%D8%B3%D8%AF%DB%8C,2008,03,22,<No English page found>
1387,1,3,شاهرخ سخایی,بازیگر، عکاس,"[{'text': 'شاهرخ سخایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D8%B1%D8%AE_%D8%B3%D8%AE%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D8%B1%D8%AE_%D8%B3%D8%AE%D8%A7%DB%8C%DB%8C,2008,03,22,<No English page found>
1387,1,22,عباس کاتوزیان,نقاش,"[{'text': 'عباس کاتوزیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%DA%A9%D8%A7%D8%AA%D9%88%D8%B2%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%DA%A9%D8%A7%D8%AA%D9%88%D8%B2%DB%8C%D8%A7%D9%86,2008,04,10,https://en.wikipedia.org/wiki/Abbas_Katouzian
